timestamp,ekf_x,ekf_y,ekf_yaw,gt_x,gt_y,gt_yaw,gt_vx,gt_vy,gnss_x,gnss_y,imu_yaw_rate,imu_accel_x,odom_velocity,gnss_available,lead_x,lead_y
1773666398.177403,1188.9041,96.0031,0.8921,1195.0413,95.8605,0.9288,4.6496,6.2183,1197.2530,95.7396,0.087489,-0.269822,7.7644,True,1203.7186,108.5042
1773666398.277953,1188.6577,97.5749,0.8141,1195.5085,96.4066,0.9405,4.6153,6.3262,1194.3575,98.4514,0.072222,-0.328800,7.8309,True,1204.0560,109.0003
1773666398.376512,1189.0405,98.2153,0.8217,1196.0267,97.0305,0.9546,4.4144,6.2339,1194.3575,98.4514,0.058734,-0.421029,7.6386,True,1204.3934,109.4965
1773666398.476466,1188.3121,98.4876,0.7577,1196.4330,97.7150,0.9405,4.5206,6.1967,1192.7927,96.8712,0.046277,-0.290600,7.6704,True,1204.7308,109.9926
1773666398.577180,1188.7624,99.3427,0.7639,1196.9519,98.3206,0.9562,4.3561,6.1717,1192.7927,96.8712,0.037856,-0.481193,7.5542,True,1205.0682,110.4888
1773666398.676256,1189.9873,98.8296,1.0287,1197.2866,98.9252,0.9578,4.3001,6.1133,1196.8604,96.8114,0.035309,-0.505415,7.4742,True,1205.4056,110.9849
1773666398.776736,1190.3594,99.3081,1.0309,1197.6957,99.4840,0.9584,4.3423,6.1817,1196.8604,96.8114,0.025601,-0.387479,7.5544,True,1205.7429,111.4811
1773666398.876502,1191.4515,99.8581,1.0980,1198.1190,100.1467,0.9599,4.2897,6.1254,1198.5415,99.4446,0.023496,-0.537414,7.4781,True,1206.0803,111.9773
1773666398.976540,1192.0489,100.5514,1.1004,1198.5535,100.6636,0.9641,4.1839,6.0283,1198.5415,99.4446,0.023950,-0.706038,7.3380,True,1206.4176,112.4735
1773666399.076449,1194.2808,99.6354,0.6772,1199.0451,101.3798,0.9659,4.1136,5.9496,1204.1257,95.6130,0.013935,-0.444295,7.2332,True,1206.7550,112.9697
1773666399.176453,1194.5438,100.2247,0.7063,1199.3079,101.9596,0.9702,4.0991,5.9835,1204.1257,95.6130,0.011878,-0.524007,7.2530,True,1207.0923,113.4659
1773666399.277087,1194.5960,101.1905,0.7020,1199.7696,102.5366,0.9676,4.1061,5.9611,1200.3308,100.5045,0.014011,-0.544998,7.2384,True,1207.4296,113.9621
1773666399.376298,1194.9059,101.9283,0.7028,1200.2677,103.1967,0.9777,3.9792,5.9030,1200.3308,100.5045,0.007505,-0.486888,7.1189,True,1207.7669,114.4583
1773666399.476462,1195.0304,103.8004,0.6498,1200.5288,103.7083,0.9749,4.1372,6.1009,1201.2747,105.2316,0.010829,-0.322358,7.3714,True,1208.1042,114.9545
1773666399.576244,1195.3906,104.7299,0.6483,1200.9695,104.2989,0.9730,4.0382,5.9311,1201.2747,105.2316,0.005697,-0.389336,7.1753,True,1208.4416,115.4507
1773666399.677068,1194.6395,105.6314,0.6373,1201.5034,104.9056,0.9758,3.9733,5.8713,1199.0830,104.9069,0.008808,-0.353158,7.0894,True,1208.7789,115.9469
1773666399.776200,1194.9445,106.3958,0.6431,1201.9116,105.5281,0.9656,4.0081,5.7943,1199.0830,104.9069,0.004851,-0.366782,7.0455,True,1209.1162,116.4431
1773666399.876871,1194.6596,106.1828,0.7216,1202.2926,106.1466,0.9739,3.9413,5.7997,1199.7326,103.9820,-0.000062,-0.632952,7.0122,True,1209.4535,116.9393
1773666399.977060,1194.9576,106.8877,0.7211,1202.6624,106.7324,0.9713,3.8642,5.6540,1199.7326,103.9820,-0.003719,-0.640734,6.8483,True,1209.7908,117.4355
1773666400.076363,1196.0734,108.7898,0.6772,1203.0345,107.2862,0.9790,3.7971,5.6494,1204.0284,109.9382,-0.003009,-0.544298,6.8069,True,1210.1281,117.9317
1773666400.176860,1196.3503,109.5180,0.6771,1203.4540,107.8175,0.9752,3.7225,5.4930,1204.0284,109.9382,-0.002997,-0.535448,6.6355,True,1210.4654,118.4279
1773666400.276756,1197.9797,107.0523,0.7454,1203.6939,108.3697,0.9732,3.7134,5.4559,1205.9453,101.7305,-0.002718,-0.463984,6.5997,True,1210.8027,118.9241
1773666400.376506,1198.2883,107.7042,0.7514,1204.0903,108.9364,0.9850,3.7276,5.6179,1205.9453,101.7305,0.005482,-0.311096,6.7421,True,1211.1400,119.4203
1773666400.476300,1199.0515,108.2863,0.7643,1204.5605,109.4667,0.9832,3.5431,5.3190,1206.3284,107.9170,-0.005006,-0.474213,6.3910,True,1211.4773,119.9165
1773666400.577160,1199.4082,109.0524,0.7643,1204.9043,110.0134,0.9856,3.6612,5.5253,1206.3284,107.9170,0.002141,-0.385612,6.6282,True,1211.8146,120.4128
1773666400.676327,1200.2526,109.9905,0.7753,1205.2528,110.5886,0.9748,3.6603,5.3967,1207.6793,110.2376,0.007406,-0.433344,6.5209,True,1212.1182,120.8593
1773666400.776435,1200.6142,110.7493,0.7751,1205.5935,111.1072,0.9805,3.6425,5.4365,1207.6793,110.2376,-0.003311,-0.474236,6.5440,True,1212.4555,121.3556
1773666400.877185,1201.2682,110.7447,0.8983,1205.9651,111.5891,0.9724,3.6734,5.3883,1207.8435,109.3966,0.000364,-0.675715,6.5213,True,1212.7928,121.8518
1773666400.982412,1201.5347,111.1939,0.8977,1206.4618,112.2007,0.9787,3.5571,5.2883,1207.8435,109.3966,-0.004436,-0.735361,6.3733,True,1213.1301,122.3480
1773666401.083744,1202.6866,112.0847,0.9861,1206.6294,112.6630,0.9834,3.3858,5.0854,1210.2452,112.4960,-0.008106,-0.625005,6.1094,True,1213.4337,122.7946
1773666401.176974,1203.0650,112.6290,0.9843,1206.9597,113.1268,0.9841,3.3889,5.0980,1210.2452,112.4960,-0.002958,-0.515999,6.1217,True,1213.7373,123.2412
1773666401.278619,1202.9012,112.6636,0.9720,1207.1849,113.4580,0.9695,3.4985,5.0995,1208.4377,111.4335,-0.014117,-0.569171,6.1842,True,1213.9734,123.5885
1773666401.376311,1203.2973,113.2454,0.9716,1207.5518,113.9788,0.9771,3.5000,5.1859,1208.4377,111.4335,-0.004367,-0.565304,6.2565,True,1214.3444,124.1343
1773666401.476372,1202.0508,112.0681,0.8948,1207.9381,114.4662,0.9710,3.4416,5.0327,1205.8751,108.5361,0.000276,-0.493855,6.0969,True,1214.6740,124.6357
1773666401.576289,1202.4264,112.7037,0.8955,1208.2728,114.9902,0.9724,3.3790,4.9562,1205.8751,108.5361,0.008586,-0.616505,5.9984,True,1214.9913,125.1450
1773666401.677118,1202.5815,114.2217,1.0848,1208.5596,115.5159,0.9692,3.3946,4.9452,1208.1753,115.7418,-0.004230,-0.538127,5.9982,True,1215.2981,125.6606
1773666401.776293,1202.9697,114.6878,1.0822,1208.9519,115.9225,0.9799,3.3124,4.9378,1208.1753,115.7418,-0.001552,-0.303998,5.9459,True,1215.5962,126.1812
1773666401.876598,1202.7739,116.6143,0.9447,1209.3639,116.4655,0.9734,3.4062,5.0063,1208.5704,118.3392,-0.006914,-0.431842,6.0552,True,1215.8871,126.7060
1773666401.976943,1203.0993,117.1072,0.9457,1209.5644,116.9902,0.9807,3.2552,4.8610,1208.5704,118.3392,0.004857,-0.476807,5.8503,True,1216.1720,127.2340
1773666402.076257,1202.7673,118.0865,0.8750,1209.9560,117.4839,0.9831,3.1971,4.7986,1208.2157,118.1900,-0.004058,-0.421997,5.7662,True,1216.4519,127.7648
1773666402.177152,1203.0539,118.5953,0.8750,1210.2238,117.9796,0.9772,3.2394,4.8011,1208.2157,118.1900,-0.003345,-0.355407,5.7917,True,1216.7276,128.2977
1773666402.277498,1205.3471,120.0682,1.0305,1210.5580,118.4032,0.9743,3.1885,4.6962,1214.6279,121.7744,-0.005583,-0.333240,5.6764,True,1216.9998,128.8323
1773666402.376278,1205.7048,120.5183,1.0299,1210.8897,118.8723,0.9724,3.2591,4.7801,1214.6279,121.7744,-0.003192,-0.422915,5.7854,True,1217.2692,129.3685
1773666402.476716,1206.7638,120.1466,1.0725,1211.1884,119.2820,0.9817,3.1751,4.7515,1213.9308,118.3537,-0.005806,-0.511663,5.7148,True,1217.5362,129.9058
1773666402.576269,1207.1323,120.5923,1.0680,1211.5040,119.9008,0.9809,3.2409,4.8410,1213.9308,118.3537,0.001957,-0.262639,5.8257,True,1217.8012,130.4441
1773666402.676370,1207.6872,120.5400,1.1271,1211.7594,120.3262,0.9813,2.9439,4.4015,1213.9618,119.3966,-0.004244,-0.524191,5.2953,True,1218.0646,130.9832
1773666402.776239,1208.0910,120.9637,1.1244,1212.1491,120.7638,0.9713,3.0994,4.5357,1213.9618,119.3966,-0.001762,-0.473791,5.4935,True,1218.3267,131.5229
1773666402.877288,1207.2600,120.9481,0.9738,1212.4327,121.1903,0.9780,3.0738,4.5633,1212.0836,119.3383,0.001201,-0.350902,5.5020,True,1218.5876,132.0632
1773666402.976774,1207.5081,121.3091,0.9742,1212.6188,121.7355,0.9787,3.0327,4.5094,1212.0836,119.3383,-0.006652,-0.507296,5.4343,True,1218.8476,132.6040
1773666403.076249,1206.5899,122.8715,0.8857,1213.0100,122.1238,0.9813,3.0530,4.5647,1211.2694,123.7583,-0.008473,-0.331901,5.4916,True,1219.1068,133.1451
1773666403.176820,1206.8536,123.3649,0.8847,1213.2615,122.5522,0.9808,3.0309,4.5265,1211.2694,123.7583,0.001368,-0.530851,5.4475,True,1219.3654,133.6865
1773666403.276421,1207.6043,123.7190,0.9348,1213.5810,123.0634,0.9764,2.8749,4.2530,1214.6098,123.2162,-0.006790,-0.594723,5.1335,True,1219.6234,134.2282
1773666403.376451,1207.8216,124.0742,0.9350,1213.9741,123.4304,0.9846,2.9049,4.3742,1214.6098,123.2162,0.002758,-0.422070,5.2509,True,1219.8811,134.7701
1773666403.476609,1208.6154,124.0563,1.0343,1214.2323,123.8749,0.9863,2.7977,4.2289,1215.5467,123.2832,-0.003094,-0.228780,5.0706,True,1220.1383,135.3121
1773666403.577098,1209.0045,124.5431,1.0491,1214.4929,124.3288,0.9940,2.8437,4.3709,1215.5467,123.2832,0.263711,-0.347790,5.2145,True,1220.3953,135.8543
1773666403.677049,1209.7466,124.3355,1.1485,1214.7614,124.7352,1.0129,2.8012,4.4894,1216.3263,122.9932,0.216994,-0.448686,5.2917,True,1220.6519,136.3966
1773666403.778561,1210.1187,124.7404,1.1627,1215.0432,125.1551,1.0296,2.7603,4.5926,1216.3263,122.9932,0.172217,-0.483503,5.3583,True,1220.9084,136.9390
1773666403.876489,1210.1195,125.8589,1.0331,1215.3101,125.5331,1.0459,2.3722,4.0968,1216.5355,126.4174,0.147271,-0.487959,4.7340,True,1221.1648,137.4815
1773666403.977011,1210.4209,126.2959,1.0514,1215.4677,125.9953,1.0601,2.5894,4.6215,1216.5355,126.4174,0.120047,-0.429242,5.2975,True,1221.4209,138.0241
1773666404.076545,1211.4947,124.8485,1.1625,1215.7579,126.4786,1.0732,2.3415,4.3109,1218.4129,121.4467,0.097480,-0.552022,4.9057,True,1221.6770,138.5667
1773666404.176344,1211.8356,125.2381,1.1688,1215.9865,126.8259,1.0777,2.3648,4.4006,1218.4129,121.4467,0.087036,-0.346189,4.9957,True,1221.9329,139.1094
1773666404.277304,1210.8663,126.7491,1.0053,1216.1857,127.3808,1.0879,2.2592,4.3089,1215.8559,127.8587,0.052674,-0.448267,4.8653,True,1222.1888,139.6521
1773666404.376196,1211.0969,127.1774,1.0114,1216.4862,127.7732,1.1010,2.1725,4.2789,1215.8559,127.8587,0.059266,-0.388616,4.7989,True,1222.4446,140.1948
1773666404.476393,1210.3831,127.7869,0.9350,1216.6710,128.1696,1.0917,2.1772,4.1918,1215.6793,127.6071,0.040098,-0.300198,4.7235,True,1222.7004,140.7376
1773666404.576865,1210.5995,128.3362,0.9394,1216.8813,128.6087,1.1050,2.1590,4.2945,1215.6793,127.6071,0.037098,-0.119057,4.8067,True,1222.9561,141.2804
1773666404.676300,1210.4855,129.8929,0.8527,1217.1091,128.9630,1.1128,2.0236,4.1048,1216.8968,131.0034,0.027207,-0.127771,4.5765,True,1223.2117,141.8232
1773666404.776796,1210.6223,130.4051,0.8537,1217.3164,129.5291,1.1190,2.0639,4.2534,1216.8968,131.0034,0.024386,-0.170291,4.7277,True,1223.4674,142.3660
1773666404.876688,1210.2028,131.3800,0.7826,1217.5010,129.9040,1.1202,1.9921,4.1181,1216.0986,131.2949,0.015831,-0.295461,4.5746,True,1223.7230,142.9088
1773666404.976952,1210.3092,131.9411,0.7833,1217.7423,130.3898,1.1180,2.0408,4.1949,1216.0986,131.2949,0.007737,-0.327016,4.6650,True,1223.9785,143.4517
1773666405.076289,1212.8657,130.4635,1.0747,1217.9224,130.7784,1.1267,2.0404,4.2881,1221.8297,127.9672,0.005396,-0.442478,4.7487,True,1224.2341,143.9945
1773666405.176296,1213.0878,130.7549,1.0753,1218.1251,131.1151,1.1184,1.9725,4.0582,1221.8297,127.9672,0.012109,-0.324397,4.5121,True,1224.4897,144.5374
1773666405.276614,1212.0465,130.5555,1.0216,1218.3048,131.4983,1.1267,1.8534,3.8953,1216.4346,129.0054,0.010227,-0.197001,4.3137,True,1224.7452,145.0803
1773666405.376415,1212.3327,131.0224,1.0220,1218.5927,131.9139,1.1267,1.9592,4.1177,1216.4346,129.0054,0.008400,-0.398285,4.5600,True,1225.0007,145.6231
1773666405.476609,1211.7613,132.7939,0.9188,1218.6186,132.3766,1.1188,1.9651,4.0473,1217.4202,134.3382,0.013660,-0.416943,4.4991,True,1225.2562,146.1660
1773666405.576397,1211.9271,133.2364,0.9188,1218.9778,132.8892,1.1275,1.9294,4.0632,1217.4202,134.3382,0.004130,-0.474578,4.4980,True,1225.5117,146.7089
1773666405.676441,1213.8770,132.6077,1.1090,1219.0921,133.1918,1.1146,1.8969,3.8652,1222.2474,131.1463,0.003530,-0.401334,4.3056,True,1225.7672,147.2518
1773666405.776326,1214.1150,132.8789,1.1095,1219.2522,133.5522,1.1340,1.7996,3.8548,1222.2474,131.1463,-0.003407,-0.445690,4.2542,True,1226.0227,147.7946
1773666405.876472,1213.3001,134.4927,0.9676,1219.4318,133.8072,1.1220,1.8064,3.7511,1218.6432,135.9492,-0.003258,-0.311586,4.1634,True,1226.2782,148.3375
1773666405.976275,1213.4913,134.8899,0.9661,1219.6510,134.3271,1.1298,1.8176,3.8511,1218.6432,135.9492,0.012487,-0.189360,4.2585,True,1226.5337,148.8804
1773666406.076344,1213.5006,135.4700,0.9411,1219.8659,134.6364,1.1314,1.7802,3.7871,1219.7089,135.1529,-0.002091,-0.235002,4.1846,True,1226.7892,149.4233
1773666406.176431,1213.6653,135.8613,0.9411,1220.0347,135.0747,1.1345,1.7612,3.7771,1219.7089,135.1529,-0.011706,-0.158281,4.1675,True,1227.0447,149.9662
1773666406.276377,1212.3826,136.0915,0.9341,1220.1636,135.4527,1.1210,1.7590,3.6436,1216.4520,135.4622,-0.001064,-0.260384,4.0460,True,1227.3002,150.5091
1773666406.376304,1212.5894,136.5581,0.9314,1220.3474,135.8745,1.1257,1.7917,3.7560,1216.4520,135.4622,-0.001550,-0.234077,4.1614,True,1227.5557,151.0520
1773666406.476508,1213.1798,137.4773,0.9321,1220.5917,136.2337,1.1259,1.8010,3.7777,1220.3555,138.0170,-0.000201,-0.379195,4.1851,True,1227.8111,151.5949
1773666406.576315,1213.3543,137.8600,0.9317,1220.7703,136.6280,1.1272,1.7552,3.6936,1220.3555,138.0170,-0.010845,-0.228625,4.0895,True,1228.0666,152.1378
1773666406.677051,1212.8146,137.4582,0.9232,1220.8374,136.9109,1.1179,1.7692,3.6356,1218.0326,135.5817,-0.005448,-0.126823,4.0432,True,1228.3221,152.6806
1773666406.776427,1212.9509,137.7697,0.9228,1220.9669,137.2671,1.1260,1.7794,3.7328,1218.0326,135.5817,-0.001589,-0.082557,4.1352,True,1228.5776,153.2235
1773666406.876463,1212.9282,137.5975,0.9459,1221.2244,137.6883,1.1281,1.7669,3.7273,1218.8035,136.1762,-0.007783,0.133054,4.1249,True,1228.8330,153.7664
1773666406.976493,1213.1082,137.9619,0.9456,1221.4661,138.0291,1.1368,1.7021,3.6721,1218.8035,136.1762,-0.003082,0.094109,4.0474,True,1229.0885,154.3093
1773666407.077582,1214.9477,137.3627,1.1099,1221.5738,138.3802,1.1287,1.7345,3.6641,1222.9630,136.1687,-0.002700,0.129353,4.0539,True,1229.3440,154.8522
1773666407.176362,1215.2735,137.6628,1.1096,1221.7160,138.8336,1.1307,1.7288,3.6718,1222.9630,136.1687,0.003162,0.120968,4.0585,True,1229.5994,155.3951
1773666407.277080,1216.3961,137.5164,1.1680,1221.9009,139.2636,1.1291,1.7862,3.7774,1223.4108,136.7573,0.003648,0.283939,4.1785,True,1229.8549,155.9380
1773666407.376204,1216.7972,137.7941,1.1680,1222.1400,139.5490,1.1338,1.7766,3.8034,1223.4108,136.7573,0.004459,0.212809,4.1979,True,1230.1104,156.4809
1773666407.476283,1218.3019,139.1301,1.1766,1222.2912,139.9014,1.1319,1.7832,3.7984,1226.2439,141.0462,-0.007329,0.333372,4.1962,True,1230.3659,157.0238
1773666407.576392,1218.7584,139.3890,1.1765,1222.4642,140.3076,1.1332,1.7737,3.7910,1226.2439,141.0462,-0.005328,0.233834,4.1855,True,1230.6213,157.5667
1773666407.677058,1217.7090,140.5453,1.1865,1222.6527,140.6567,1.1136,1.8035,3.6655,1222.7024,141.0347,-0.000505,0.109161,4.0852,True,1230.8768,158.1096
1773666407.776199,1217.9371,140.8137,1.1866,1222.8556,141.0045,1.1282,1.7992,3.7960,1222.7024,141.0347,-0.004504,0.047895,4.2008,True,1231.1323,158.6525
1773666407.877148,1216.6721,142.0116,1.2497,1222.9301,141.4557,1.1303,1.8272,3.8758,1221.8941,142.3118,-0.001245,0.244751,4.2849,True,1231.3877,159.1954
1773666407.976867,1216.7790,142.4269,1.2492,1223.1107,141.8536,1.1330,1.8307,3.9107,1221.8941,142.3118,-0.005290,0.386165,4.3180,True,1231.6348,159.7421
1773666408.076719,1216.3220,142.0594,1.2678,1223.3294,142.2415,1.1300,1.8496,3.9207,1222.0793,140.0974,-0.004320,0.375896,4.3351,True,1231.8684,160.2948
1773666408.176376,1216.4018,142.4867,1.2676,1223.5501,142.5769,1.1243,1.8525,3.8694,1222.0793,140.0974,-0.000290,0.443204,4.2900,True,1232.0908,160.8520
1773666408.276940,1219.3762,141.7704,1.1815,1223.6475,142.9607,1.1242,1.9084,3.9850,1228.8910,140.3149,-0.002595,0.420347,4.4184,True,1232.3038,161.4129
1773666408.376973,1219.7233,142.1879,1.1784,1223.9068,143.3199,1.1252,1.8685,3.9123,1228.8910,140.3149,-0.004241,0.576332,4.3356,True,1232.5090,161.9767
1773666408.476897,1219.6012,143.2255,1.2090,1224.0564,143.7156,1.1269,1.9840,4.1723,1225.5923,143.8549,-0.009668,0.733900,4.6200,True,1232.7078,162.5429
1773666408.576378,1219.8559,143.6168,1.2090,1224.2341,144.1863,1.1276,1.9466,4.1012,1225.5923,143.8549,0.003919,0.613634,4.5397,True,1232.9012,163.1108
1773666408.676351,1218.8834,143.7978,1.3338,1224.5517,144.6270,1.1264,1.9999,4.2001,1223.9717,142.8922,0.003329,0.734405,4.6519,True,1233.0901,163.6803
1773666408.776200,1219.0836,144.3119,1.3340,1224.5593,144.9776,1.1302,1.9212,4.0750,1223.9717,142.8922,-0.002558,0.696428,4.5052,True,1233.2754,164.2510
1773666408.876567,1220.0808,144.4048,1.2430,1224.8839,145.3823,1.1220,2.0574,4.2722,1227.3878,143.5216,0.000062,0.767619,4.7418,True,1233.4576,164.8227
1773666408.977474,1220.3153,144.8369,1.2437,1225.1000,145.8510,1.1290,2.0937,4.4265,1227.3878,143.5216,0.001597,0.644464,4.8967,True,1233.6373,165.3951
1773666409.076568,1218.7672,145.2646,1.5254,1225.2013,146.3137,1.1249,2.0763,4.3436,1223.3263,144.3278,0.006733,0.479730,4.8143,True,1233.8148,165.9682
1773666409.176450,1218.8422,145.6561,1.5251,1225.4994,146.7101,1.1299,2.0716,4.3904,1223.3263,144.3278,-0.003092,0.535818,4.8545,True,1233.9907,166.5419
1773666409.276387,1218.8508,145.8245,1.5366,1225.6990,147.1743,1.1346,2.1366,4.5832,1225.2129,144.5137,0.004304,0.518922,5.0567,True,1234.1651,167.1160
1773666409.376291,1218.9230,146.2299,1.5364,1225.9207,147.5966,1.1316,2.1642,4.6069,1225.2129,144.5137,-0.005770,0.376049,5.0899,True,1234.3383,167.6904
1773666409.476773,1218.9017,146.7156,1.5588,1226.1007,148.1735,1.1361,2.0112,4.3319,1225.2980,145.9956,0.005955,0.583479,4.7760,True,1234.5105,168.2652
1773666409.576587,1218.9814,147.2212,1.5576,1226.3908,148.5472,1.1339,2.1215,4.5423,1225.2980,145.9956,-0.002585,0.585452,5.0133,True,1234.6819,168.8402
1773666409.676947,1220.2121,147.8061,1.3281,1226.5027,149.0770,1.1417,2.1378,4.6722,1227.7002,147.4866,-0.005894,0.651482,5.1381,True,1234.8526,169.4154
1773666409.778458,1220.3699,148.2013,1.3279,1226.9200,149.5513,1.1292,2.2693,4.7998,1227.7002,147.4866,-0.000456,0.669767,5.3093,True,1235.0228,169.9908
1773666409.877012,1221.0616,150.2985,1.3056,1227.0273,149.9460,1.1259,2.2996,4.8228,1228.1516,152.4813,-0.009957,0.640713,5.3430,True,1235.1925,170.5663
1773666409.976820,1221.2277,150.6901,1.3051,1227.1801,150.4244,1.1301,2.1901,4.6438,1228.1516,152.4813,-0.001910,0.385065,5.1344,True,1235.3618,171.1419
1773666410.076444,1220.6934,150.9535,1.5025,1227.4628,150.8574,1.1335,2.2929,4.9045,1226.6006,149.8992,-0.008841,0.410681,5.4141,True,1235.5308,171.7176
1773666410.176480,1220.8407,151.5889,1.4962,1227.6137,151.4368,1.1298,2.3537,4.9865,1226.6006,149.8992,0.000810,0.492538,5.5141,True,1235.6995,172.2934
1773666410.276755,1221.5136,151.6760,1.4777,1227.9217,151.7870,1.1313,2.4116,5.1291,1228.7904,150.3162,0.003903,0.477444,5.6678,True,1235.8680,172.8692
1773666410.376307,1221.6551,152.2161,1.4697,1228.1499,152.4492,1.1317,2.3470,4.9965,1228.7904,150.3162,0.000601,0.476007,5.5203,True,1236.0363,173.4451
1773666410.476353,1222.0112,153.4054,1.4606,1228.4270,152.9588,1.1289,2.3598,4.9883,1228.8427,154.0252,-0.003464,0.599932,5.5183,True,1236.2045,174.0211
1773666410.577265,1222.1464,153.9671,1.4618,1228.7569,153.4064,1.1353,2.4130,5.1864,1228.8427,154.0252,-0.000872,0.613642,5.7203,True,1236.3725,174.5971
1773666410.676340,1223.2044,154.0109,1.3376,1228.8496,153.8595,1.1328,2.4254,5.1793,1230.6037,152.6209,0.004803,0.429669,5.7191,True,1236.5404,175.1731
1773666410.776414,1223.3662,154.4387,1.3375,1229.1015,154.5387,1.1286,2.4552,5.1857,1230.6037,152.6209,-0.005837,0.535692,5.7376,True,1236.7083,175.7492
1773666410.876498,1222.8116,153.4971,1.3678,1229.4217,155.0010,1.1330,2.5073,5.3561,1228.0444,150.0239,-0.009964,0.690551,5.9139,True,1236.8761,176.3252
1773666410.976875,1222.9827,154.0471,1.3759,1229.6241,155.5763,1.1259,2.4595,5.1582,1228.0444,150.0239,0.001989,0.527611,5.7145,True,1237.0438,176.9013
1773666411.076603,1222.9674,153.7605,1.3826,1229.7747,155.9413,1.1433,2.4287,5.3309,1229.0769,151.6216,-0.006653,0.634167,5.8581,True,1237.2114,177.4774
1773666411.176819,1223.1501,154.3309,1.3828,1230.1152,156.5885,1.1218,2.5492,5.2902,1229.0769,151.6216,0.008058,0.469686,5.8724,True,1237.3791,178.0535
1773666411.276401,1224.9268,156.7973,1.2627,1230.4129,157.1678,1.1248,2.6686,5.5814,1233.4086,159.7431,0.000827,0.686189,6.1865,True,1237.5467,178.6296
1773666411.376236,1225.1895,157.3459,1.2562,1230.6849,157.6973,1.1284,2.5854,5.4573,1233.4086,159.7431,-0.005558,0.539418,6.0388,True,1237.7142,179.2058
1773666411.476726,1224.2247,157.5935,1.4037,1230.9070,158.2002,1.1303,2.5001,5.3040,1229.2915,156.5583,-0.009888,0.612365,5.8636,True,1237.8818,179.7819
1773666411.576369,1224.4464,158.3178,1.3997,1231.1575,158.6980,1.1283,2.6593,5.6119,1229.2915,156.5583,-0.000170,0.550630,6.2101,True,1238.0493,180.3580
1773666411.676728,1224.3652,159.3576,1.4594,1231.4469,159.3334,1.1282,2.7230,5.7450,1230.6931,159.7578,0.279452,0.434348,6.3577,True,1238.2168,180.9342
1773666411.776275,1224.5259,159.9732,1.4803,1231.6977,159.7810,1.1590,2.4716,5.6588,1230.6931,159.7578,0.241987,0.395935,6.1750,True,1238.3675,181.4527
1773666411.878542,1226.6220,160.4838,1.3207,1231.9430,160.4215,1.1820,2.3640,5.7704,1235.5271,160.0067,0.198008,0.514552,6.2359,True,1238.5015,181.9136
1773666411.976325,1226.8721,161.0684,1.3386,1232.0960,160.9317,1.2005,2.2570,5.8147,1235.5271,160.0067,0.163325,0.656255,6.2374,True,1238.7025,182.6050
1773666412.087617,1227.0043,161.0977,1.3545,1232.3709,161.6583,1.2113,2.2974,6.1127,1233.2027,159.5630,0.132055,0.674996,6.5302,True,1238.8699,183.1812
1773666412.177745,1227.2900,161.7755,1.3666,1232.6264,162.2702,1.2261,2.1759,6.0598,1233.2027,159.5630,0.105972,0.518926,6.4386,True,1239.0374,183.7573
1773666412.276418,1227.6935,162.3832,1.3578,1232.8243,162.8384,1.2391,2.1337,6.1945,1234.1855,161.6590,0.087544,0.596130,6.5517,True,1239.2049,184.3335
1773666412.376531,1227.9082,162.8805,1.3653,1232.9874,163.4668,1.2524,2.0966,6.3600,1234.1855,161.6590,0.069506,0.525448,6.6967,True,1239.3723,184.9096
1773666412.476449,1228.6931,164.1645,1.3320,1233.1808,164.1229,1.2576,2.0313,6.2727,1235.8119,164.8942,0.055368,0.579075,6.5934,True,1239.5397,185.4858
1773666412.576598,1229.0392,164.9094,1.3400,1233.4819,164.7634,1.2571,2.0566,6.3404,1235.8119,164.8942,0.049074,0.473291,6.6656,True,1239.7072,186.0620
1773666412.677235,1229.4203,164.7497,1.3031,1233.6657,165.3697,1.2657,2.0899,6.6364,1235.6798,162.7386,0.028258,0.538470,6.9577,True,1239.8746,186.6381
1773666412.776446,1229.6792,165.2368,1.3015,1233.8693,166.0579,1.2677,2.0170,6.4486,1235.6798,162.7386,0.038175,0.558163,6.7566,True,1240.0420,187.2143
1773666412.880033,1229.7832,166.4326,1.3971,1234.0384,166.6094,1.2663,2.0803,6.6201,1236.0447,166.4198,0.029563,0.546529,6.9393,True,1240.2095,187.7905
1773666412.979517,1230.0031,166.9629,1.3988,1234.2682,167.4040,1.2698,2.0389,6.5690,1236.0447,166.4198,0.020424,0.412237,6.8782,True,1240.3769,188.3666
1773666413.077120,1228.6851,168.1785,1.8057,1234.4382,167.9996,1.2805,1.9749,6.6107,1234.2752,168.1689,0.010175,0.357707,6.8994,True,1240.5443,188.9428
1773666413.177850,1228.7150,168.9010,1.8091,1234.5671,168.6799,1.2819,1.9525,6.5703,1234.2752,168.1689,0.021428,0.444738,6.8542,True,1240.7118,189.5190
1773666413.276501,1228.1608,168.5108,1.9155,1234.8768,169.3240,1.2787,1.9917,6.6234,1234.2255,165.7292,0.005379,0.482113,6.9164,True,1240.8792,190.0951
1773666413.376432,1228.1219,169.2522,1.9161,1235.0521,169.9847,1.2837,2.0312,6.8795,1234.2255,165.7292,0.010667,0.612840,7.1731,True,1241.0466,190.6713
1773666413.477066,1226.5582,170.6008,2.1245,1235.2139,170.7216,1.2894,2.0172,6.9779,1231.6467,171.1153,0.002503,0.616496,7.2636,True,1241.2140,191.2475
