timestamp,event,detail
1773666392.755210,imu_predict,yr=0.1289 ax=0.5337
1773666392.775015,imu_predict,yr=0.1197 ax=0.4667
1773666392.793854,odom_update,v=6.496
1773666392.794939,imu_predict,yr=0.1173 ax=0.4224
1773666392.814956,imu_predict,yr=0.1135 ax=0.4432
1773666392.834790,imu_predict,yr=0.1080 ax=0.5193
1773666392.842805,odom_update,v=6.602
1773666392.854813,imu_predict,yr=0.1009 ax=0.5679
1773666392.874845,imu_predict,yr=0.0973 ax=0.4704
1773666392.894762,imu_predict,yr=0.1040 ax=0.4384
1773666392.896459,odom_update,v=6.460
1773666392.914845,imu_predict,yr=0.0911 ax=0.4858
1773666392.935065,imu_predict,yr=0.0865 ax=0.4824
1773666392.942819,odom_update,v=6.609
1773666392.954975,imu_predict,yr=0.0795 ax=0.5229
1773666392.974886,imu_predict,yr=0.0920 ax=0.6080
1773666392.993527,odom_update,v=6.659
1773666392.994814,imu_predict,yr=0.0719 ax=0.4000
1773666393.015034,imu_predict,yr=0.0699 ax=0.5234
1773666393.035012,imu_predict,yr=0.0679 ax=0.5207
1773666393.043902,odom_update,v=6.530
1773666393.054877,imu_predict,yr=0.0710 ax=0.3632
1773666393.074852,imu_predict,yr=0.0610 ax=0.4027
1773666393.092869,odom_update,v=6.567
1773666393.094985,imu_predict,yr=0.0619 ax=0.4101
1773666393.114999,imu_predict,yr=0.0676 ax=0.4202
1773666393.135080,imu_predict,yr=0.0645 ax=0.4952
1773666393.142117,odom_update,v=6.600
1773666393.154863,imu_predict,yr=0.0550 ax=0.4440
1773666393.174805,imu_predict,yr=0.0669 ax=0.6018
1773666393.192328,odom_update,v=6.875
1773666393.194933,imu_predict,yr=0.0506 ax=0.6455
1773666393.214796,imu_predict,yr=0.0518 ax=0.5508
1773666393.234891,imu_predict,yr=0.0599 ax=0.6652
1773666393.242732,odom_update,v=6.648
1773666393.254956,imu_predict,yr=0.0435 ax=0.6031
1773666393.274929,imu_predict,yr=0.0482 ax=0.4493
1773666393.293859,odom_update,v=6.817
1773666393.295179,imu_predict,yr=0.0487 ax=0.6242
1773666393.314993,imu_predict,yr=0.0492 ax=0.6317
1773666393.334810,imu_predict,yr=0.0381 ax=0.5721
1773666393.345124,odom_update,v=6.707
1773666393.355032,imu_predict,yr=0.0380 ax=0.5097
1773666393.374948,imu_predict,yr=0.0369 ax=0.4784
1773666393.393206,odom_update,v=6.795
1773666393.394937,imu_predict,yr=0.0374 ax=0.5494
1773666393.414978,imu_predict,yr=0.0399 ax=0.5494
1773666393.434877,imu_predict,yr=0.0370 ax=0.5227
1773666393.442440,odom_update,v=6.929
1773666393.455000,imu_predict,yr=0.0354 ax=0.4708
1773666393.475193,imu_predict,yr=0.0340 ax=0.5497
1773666393.494244,odom_update,v=6.777
1773666393.495023,imu_predict,yr=0.0294 ax=0.4523
1773666393.514936,imu_predict,yr=0.0391 ax=0.5548
1773666393.534934,imu_predict,yr=0.0401 ax=0.5052
1773666393.543126,odom_update,v=6.936
1773666393.554739,imu_predict,yr=0.0348 ax=0.5547
1773666393.574874,imu_predict,yr=0.0268 ax=0.5254
1773666393.595086,odom_update,v=6.905
1773666393.595799,imu_predict,yr=0.0337 ax=0.4335
1773666393.615057,imu_predict,yr=0.0264 ax=0.5068
1773666393.635039,imu_predict,yr=0.0281 ax=0.5035
1773666393.642346,odom_update,v=6.931
1773666393.656130,imu_predict,yr=0.0223 ax=0.4993
1773666393.675104,imu_predict,yr=0.0200 ax=0.5013
1773666393.693364,odom_update,v=6.987
1773666393.694977,imu_predict,yr=0.0251 ax=0.5151
1773666393.714842,imu_predict,yr=0.0190 ax=0.5394
1773666393.735093,imu_predict,yr=0.0229 ax=0.3632
1773666393.745349,odom_update,v=6.967
1773666393.754795,imu_predict,yr=0.0175 ax=0.3619
1773666393.774903,imu_predict,yr=0.0225 ax=0.3703
1773666393.793489,odom_update,v=6.935
1773666393.795331,imu_predict,yr=0.0140 ax=0.4426
1773666393.815024,imu_predict,yr=0.0157 ax=0.4559
1773666393.835074,imu_predict,yr=0.0121 ax=0.4829
1773666393.842278,odom_update,v=6.937
1773666393.854973,imu_predict,yr=0.0177 ax=0.5885
1773666393.874852,imu_predict,yr=0.0241 ax=0.5238
1773666393.892322,odom_update,v=7.054
1773666393.894984,imu_predict,yr=0.0183 ax=0.6170
1773666393.914923,imu_predict,yr=0.0197 ax=0.5680
1773666393.934847,imu_predict,yr=0.0178 ax=0.5426
1773666393.942692,odom_update,v=6.925
1773666393.954827,imu_predict,yr=0.0182 ax=0.5578
1773666393.975082,imu_predict,yr=0.0150 ax=0.6351
1773666393.993096,odom_update,v=7.058
1773666393.995004,imu_predict,yr=0.0102 ax=0.6465
1773666394.014989,imu_predict,yr=0.0114 ax=0.6775
1773666394.034751,imu_predict,yr=0.0113 ax=0.6634
1773666394.042042,odom_update,v=7.034
1773666394.054770,imu_predict,yr=0.0127 ax=0.5887
1773666394.074892,imu_predict,yr=0.0161 ax=0.6142
1773666394.095112,odom_update,v=7.297
1773666394.095647,imu_predict,yr=0.0072 ax=0.6288
1773666394.114800,imu_predict,yr=0.0057 ax=0.6298
1773666394.134900,imu_predict,yr=0.0063 ax=0.7174
1773666394.143750,odom_update,v=7.179
1773666394.154987,imu_predict,yr=0.0069 ax=0.6467
1773666394.174991,imu_predict,yr=0.0112 ax=0.5606
1773666394.193879,odom_update,v=7.192
1773666394.195022,imu_predict,yr=0.0066 ax=0.4994
1773666394.214787,imu_predict,yr=0.0107 ax=0.5730
1773666394.234801,imu_predict,yr=0.0060 ax=0.5487
1773666394.244042,odom_update,v=7.280
1773666394.254834,imu_predict,yr=0.0070 ax=0.5405
1773666394.274828,imu_predict,yr=-0.0025 ax=0.4274
1773666394.292771,odom_update,v=7.142
1773666394.294908,imu_predict,yr=0.0069 ax=0.4832
1773666394.314958,imu_predict,yr=0.0124 ax=0.3835
1773666394.335029,imu_predict,yr=0.0018 ax=0.4039
1773666394.341940,odom_update,v=7.192
1773666394.354887,imu_predict,yr=0.0061 ax=0.4652
1773666394.374845,imu_predict,yr=0.0061 ax=0.5319
1773666394.393069,odom_update,v=7.387
1773666394.394876,imu_predict,yr=0.0039 ax=0.5160
1773666394.414826,imu_predict,yr=0.0054 ax=0.5956
1773666394.434765,imu_predict,yr=-0.0025 ax=0.5558
1773666394.442822,odom_update,v=7.462
1773666394.454771,imu_predict,yr=-0.0020 ax=0.5138
1773666394.474885,imu_predict,yr=0.0045 ax=0.4688
1773666394.493151,odom_update,v=7.310
1773666394.495031,imu_predict,yr=0.0097 ax=0.4729
1773666394.514910,imu_predict,yr=-0.0001 ax=0.4407
1773666394.534870,imu_predict,yr=0.0068 ax=0.3948
1773666394.542767,odom_update,v=7.243
1773666394.555007,imu_predict,yr=-0.0043 ax=0.3588
1773666394.574882,imu_predict,yr=-0.0044 ax=0.4798
1773666394.592777,odom_update,v=7.585
1773666394.594858,imu_predict,yr=0.0044 ax=0.4955
1773666394.614817,imu_predict,yr=0.0057 ax=0.4923
1773666394.634841,imu_predict,yr=-0.0001 ax=0.4975
1773666394.643867,odom_update,v=7.348
1773666394.654815,imu_predict,yr=0.0054 ax=0.4610
1773666394.675282,imu_predict,yr=-0.0038 ax=0.4509
1773666394.693140,odom_update,v=7.397
1773666394.694956,imu_predict,yr=0.0018 ax=0.5625
1773666394.714936,imu_predict,yr=-0.0017 ax=0.5844
1773666394.735996,imu_predict,yr=0.0035 ax=0.5844
1773666394.746942,odom_update,v=7.406
1773666394.758095,imu_predict,yr=0.0092 ax=0.6148
1773666394.774983,imu_predict,yr=-0.0014 ax=0.6627
1773666394.793350,odom_update,v=7.374
1773666394.797558,imu_predict,yr=0.0007 ax=0.7123
1773666394.815082,imu_predict,yr=0.0105 ax=0.5894
1773666394.835043,imu_predict,yr=0.0022 ax=0.5583
1773666394.842964,odom_update,v=7.555
1773666394.854947,imu_predict,yr=-0.0102 ax=0.7080
1773666394.875216,imu_predict,yr=0.0041 ax=0.7334
1773666394.893283,odom_update,v=7.602
1773666394.894924,imu_predict,yr=0.0065 ax=0.6412
1773666394.914915,imu_predict,yr=-0.0048 ax=0.5979
1773666394.934891,imu_predict,yr=0.0051 ax=0.5890
1773666394.944158,odom_update,v=7.558
1773666394.955226,imu_predict,yr=-0.0073 ax=0.6152
1773666394.974946,imu_predict,yr=0.0012 ax=0.4905
1773666394.993261,odom_update,v=7.590
1773666394.994917,imu_predict,yr=0.0007 ax=0.4759
1773666395.015822,imu_predict,yr=0.0050 ax=0.5241
1773666395.035039,imu_predict,yr=0.0043 ax=0.5214
1773666395.043004,odom_update,v=7.727
1773666395.055025,imu_predict,yr=0.0095 ax=0.3088
1773666395.074978,imu_predict,yr=0.0062 ax=0.5569
1773666395.093167,odom_update,v=7.659
1773666395.094928,imu_predict,yr=0.0028 ax=0.4065
1773666395.115018,imu_predict,yr=-0.0030 ax=0.4571
1773666395.134953,imu_predict,yr=0.0003 ax=0.4184
1773666395.143501,odom_update,v=7.645
1773666395.154747,imu_predict,yr=0.0122 ax=0.4845
1773666395.174873,imu_predict,yr=-0.0018 ax=0.4413
1773666395.193109,odom_update,v=7.720
1773666395.194928,imu_predict,yr=0.0028 ax=0.4430
1773666395.214944,imu_predict,yr=-0.0132 ax=0.5938
1773666395.234920,imu_predict,yr=0.0003 ax=0.5419
1773666395.243063,odom_update,v=7.993
1773666395.254949,imu_predict,yr=0.0002 ax=0.4497
1773666395.274834,imu_predict,yr=0.0067 ax=0.3910
1773666395.292614,odom_update,v=7.693
1773666395.294854,imu_predict,yr=0.0064 ax=0.3830
1773666395.315074,imu_predict,yr=-0.0024 ax=0.4048
1773666395.335032,imu_predict,yr=0.0136 ax=0.3557
1773666395.343828,odom_update,v=7.803
1773666395.354905,imu_predict,yr=0.0004 ax=0.4719
1773666395.375030,imu_predict,yr=0.0041 ax=0.4238
1773666395.394711,gnss_update,x=1170.54 y=79.45
1773666395.395896,odom_update,v=7.808
1773666395.396640,imu_predict,yr=0.0049 ax=0.4628
1773666395.415676,imu_predict,yr=-0.0031 ax=0.4683
1773666395.434977,imu_predict,yr=-0.0015 ax=0.4298
1773666395.443140,odom_update,v=7.717
1773666395.455048,imu_predict,yr=0.0061 ax=0.5018
1773666395.475143,imu_predict,yr=0.0022 ax=0.5660
1773666395.493420,odom_update,v=7.849
1773666395.495306,imu_predict,yr=-0.0016 ax=0.5089
1773666395.515030,imu_predict,yr=0.0040 ax=0.5230
1773666395.535163,imu_predict,yr=-0.0059 ax=0.4596
1773666395.542896,odom_update,v=7.680
1773666395.555185,imu_predict,yr=0.0005 ax=0.4546
1773666395.574925,imu_predict,yr=0.0009 ax=0.5249
1773666395.592873,gnss_update,x=1176.48 y=83.96
1773666395.594123,odom_update,v=7.918
1773666395.595007,imu_predict,yr=0.0031 ax=0.4717
1773666395.614806,imu_predict,yr=0.0014 ax=0.4154
1773666395.634789,imu_predict,yr=-0.0049 ax=0.4020
1773666395.644636,odom_update,v=7.795
1773666395.654781,imu_predict,yr=0.0014 ax=0.3844
1773666395.674856,imu_predict,yr=-0.0086 ax=0.3263
1773666395.694211,odom_update,v=7.794
1773666395.694929,imu_predict,yr=-0.0042 ax=0.3921
1773666395.715183,imu_predict,yr=0.0015 ax=0.4022
1773666395.735021,imu_predict,yr=-0.0016 ax=0.4346
1773666395.742429,odom_update,v=7.927
1773666395.754910,imu_predict,yr=-0.0004 ax=0.4334
1773666395.774873,imu_predict,yr=0.0050 ax=0.5240
1773666395.793255,gnss_update,x=1177.53 y=78.34
1773666395.794662,odom_update,v=7.948
1773666395.795238,imu_predict,yr=0.0012 ax=0.3495
1773666395.814849,imu_predict,yr=-0.0014 ax=0.3862
1773666395.834814,imu_predict,yr=-0.0049 ax=0.3804
1773666395.843731,odom_update,v=8.047
1773666395.854790,imu_predict,yr=-0.0001 ax=0.3582
1773666395.874821,imu_predict,yr=0.0021 ax=0.3581
1773666395.892773,odom_update,v=8.046
1773666395.895174,imu_predict,yr=-0.0022 ax=0.3476
1773666395.914992,imu_predict,yr=-0.0104 ax=0.3333
1773666395.934979,imu_predict,yr=-0.0046 ax=0.3352
1773666395.942065,odom_update,v=8.121
1773666395.954763,imu_predict,yr=0.0040 ax=0.3855
1773666395.974790,imu_predict,yr=-0.0002 ax=0.3690
1773666395.992373,gnss_update,x=1177.84 y=84.27
1773666395.993686,odom_update,v=7.911
1773666395.994937,imu_predict,yr=-0.0006 ax=0.3352
1773666396.014926,imu_predict,yr=-0.0063 ax=0.2507
1773666396.034835,imu_predict,yr=-0.0002 ax=0.1669
1773666396.043658,odom_update,v=8.102
1773666396.054916,imu_predict,yr=-0.0140 ax=0.2199
1773666396.075007,imu_predict,yr=0.0038 ax=0.3104
1773666396.093371,odom_update,v=8.097
1773666396.096768,imu_predict,yr=0.0006 ax=0.3965
1773666396.114832,imu_predict,yr=0.0059 ax=0.3367
1773666396.134787,imu_predict,yr=-0.0073 ax=0.3841
1773666396.142447,odom_update,v=8.107
1773666396.154758,imu_predict,yr=0.0030 ax=0.4603
1773666396.174924,imu_predict,yr=0.0022 ax=0.4781
1773666396.192696,gnss_update,x=1176.51 y=83.27
1773666396.193852,odom_update,v=8.208
1773666396.194819,imu_predict,yr=-0.0068 ax=0.4272
1773666396.214756,imu_predict,yr=0.0030 ax=0.3453
1773666396.235104,imu_predict,yr=-0.0025 ax=0.3341
1773666396.243431,odom_update,v=8.224
1773666396.255062,imu_predict,yr=0.0028 ax=0.2973
1773666396.275077,imu_predict,yr=0.0018 ax=0.3208
1773666396.294142,odom_update,v=8.115
1773666396.294845,imu_predict,yr=0.0049 ax=0.2307
1773666396.314817,imu_predict,yr=-0.0075 ax=0.2107
1773666396.334895,imu_predict,yr=-0.0019 ax=0.2192
1773666396.343317,odom_update,v=8.152
1773666396.354923,imu_predict,yr=0.0031 ax=0.0677
1773666396.374941,imu_predict,yr=0.0054 ax=0.1939
1773666396.392842,gnss_update,x=1182.81 y=86.25
1773666396.395566,imu_predict,yr=-0.0063 ax=0.1156
1773666396.397177,odom_update,v=8.096
1773666396.415131,imu_predict,yr=-0.0005 ax=0.0500
1773666396.435014,imu_predict,yr=-0.0017 ax=0.0294
1773666396.442433,odom_update,v=8.175
1773666396.455032,imu_predict,yr=-0.0164 ax=-0.0137
1773666396.474849,imu_predict,yr=0.0091 ax=-0.0723
1773666396.493007,odom_update,v=8.155
1773666396.494871,imu_predict,yr=0.0026 ax=0.1036
1773666396.514831,imu_predict,yr=-0.0009 ax=0.0232
1773666396.534769,imu_predict,yr=-0.0104 ax=-0.0202
1773666396.543121,odom_update,v=8.175
1773666396.554982,imu_predict,yr=-0.0026 ax=0.0600
1773666396.575078,imu_predict,yr=-0.0036 ax=0.0638
1773666396.593293,gnss_update,x=1180.06 y=84.30
1773666396.596322,odom_update,v=8.046
1773666396.596982,imu_predict,yr=-0.0011 ax=0.1311
1773666396.614986,imu_predict,yr=0.0058 ax=0.1592
1773666396.634914,imu_predict,yr=-0.0057 ax=0.0409
1773666396.644725,odom_update,v=8.228
1773666396.654869,imu_predict,yr=0.0025 ax=0.2335
1773666396.674786,imu_predict,yr=-0.0035 ax=0.2961
1773666396.692733,odom_update,v=8.179
1773666396.694750,imu_predict,yr=-0.0032 ax=0.2116
1773666396.714957,imu_predict,yr=-0.0032 ax=-0.0401
1773666396.734802,imu_predict,yr=0.0036 ax=0.0844
1773666396.742134,odom_update,v=8.119
1773666396.754694,imu_predict,yr=-0.0030 ax=0.0182
1773666396.775084,imu_predict,yr=-0.0012 ax=0.0728
1773666396.793404,gnss_update,x=1183.11 y=85.32
1773666396.795154,odom_update,v=8.276
1773666396.795998,imu_predict,yr=-0.0076 ax=-0.0207
1773666396.814796,imu_predict,yr=0.0013 ax=-0.0243
1773666396.834899,imu_predict,yr=-0.0086 ax=-0.0257
1773666396.842464,odom_update,v=8.128
1773666396.854744,imu_predict,yr=0.0021 ax=-0.1694
1773666396.874808,imu_predict,yr=-0.0107 ax=-0.0449
1773666396.892780,odom_update,v=8.269
1773666396.894900,imu_predict,yr=0.0023 ax=-0.0611
1773666396.914857,imu_predict,yr=-0.0054 ax=-0.0114
1773666396.934970,imu_predict,yr=-0.0045 ax=-0.1230
1773666396.942672,odom_update,v=8.219
1773666396.954988,imu_predict,yr=-0.0054 ax=-0.1283
1773666396.975040,imu_predict,yr=-0.0048 ax=-0.1360
1773666396.993017,gnss_update,x=1180.83 y=88.28
1773666396.994405,odom_update,v=8.273
1773666396.995276,imu_predict,yr=-0.0032 ax=-0.2155
1773666397.014756,imu_predict,yr=-0.0054 ax=-0.1300
1773666397.034783,imu_predict,yr=0.0005 ax=-0.2112
1773666397.042123,odom_update,v=8.119
1773666397.054936,imu_predict,yr=-0.0074 ax=-0.3396
1773666397.074823,imu_predict,yr=-0.0070 ax=-0.2126
1773666397.093044,odom_update,v=8.191
1773666397.094970,imu_predict,yr=-0.0051 ax=-0.1415
1773666397.115080,imu_predict,yr=-0.0016 ax=-0.0753
1773666397.135036,imu_predict,yr=-0.0038 ax=-0.1492
1773666397.142437,odom_update,v=8.056
1773666397.154797,imu_predict,yr=0.0036 ax=-0.1405
1773666397.174813,imu_predict,yr=0.0017 ax=-0.2356
1773666397.192888,gnss_update,x=1179.74 y=90.31
1773666397.194227,odom_update,v=8.051
1773666397.194928,imu_predict,yr=-0.0004 ax=-0.0571
1773666397.214789,imu_predict,yr=-0.0036 ax=-0.1756
1773666397.234825,imu_predict,yr=-0.0110 ax=0.0545
1773666397.243630,odom_update,v=8.193
1773666397.254791,imu_predict,yr=-0.0024 ax=-0.0625
1773666397.274927,imu_predict,yr=0.0040 ax=-0.0022
1773666397.292742,odom_update,v=8.226
1773666397.296000,imu_predict,yr=-0.0002 ax=-0.0839
1773666397.314977,imu_predict,yr=0.0069 ax=-0.0475
1773666397.337816,imu_predict,yr=-0.0032 ax=-0.0974
1773666397.343889,odom_update,v=7.916
1773666397.354845,imu_predict,yr=0.0019 ax=-0.0753
1773666397.375175,imu_predict,yr=0.0056 ax=-0.1386
1773666397.392111,gnss_update,x=1185.37 y=94.59
1773666397.394470,odom_update,v=8.166
1773666397.395201,imu_predict,yr=-0.0042 ax=-0.3328
1773666397.414956,imu_predict,yr=0.0021 ax=-0.2005
1773666397.434836,imu_predict,yr=0.0002 ax=-0.2300
1773666397.442321,odom_update,v=8.225
1773666397.454840,imu_predict,yr=-0.0015 ax=-0.2306
1773666397.474885,imu_predict,yr=0.0015 ax=-0.3431
1773666397.492996,odom_update,v=8.096
1773666397.494906,imu_predict,yr=0.0011 ax=-0.2015
1773666397.514888,imu_predict,yr=-0.0037 ax=-0.3005
1773666397.534974,imu_predict,yr=-0.0044 ax=-0.2688
1773666397.542337,odom_update,v=7.997
1773666397.555192,imu_predict,yr=0.2965 ax=-0.3689
1773666397.575078,imu_predict,yr=0.2855 ax=-0.2824
1773666397.593443,gnss_update,x=1186.66 y=90.96
1773666397.595064,imu_predict,yr=0.2680 ax=-0.4152
1773666397.597069,odom_update,v=7.916
1773666397.614857,imu_predict,yr=0.2517 ax=-0.3450
1773666397.634973,imu_predict,yr=0.2447 ax=-0.3918
1773666397.643322,odom_update,v=8.125
1773666397.655093,imu_predict,yr=0.2357 ax=-0.3616
1773666397.674941,imu_predict,yr=0.2342 ax=-0.3987
1773666397.692610,odom_update,v=8.034
1773666397.694851,imu_predict,yr=0.2228 ax=-0.5010
1773666397.714959,imu_predict,yr=0.2121 ax=-0.4404
1773666397.735308,imu_predict,yr=0.2028 ax=-0.5421
1773666397.742450,odom_update,v=7.996
1773666397.755086,imu_predict,yr=0.1902 ax=-0.5519
1773666397.775070,imu_predict,yr=0.1926 ax=-0.5416
1773666397.791982,gnss_update,x=1183.89 y=91.87
1773666397.793216,odom_update,v=7.961
1773666397.794951,imu_predict,yr=0.1854 ax=-0.5716
1773666397.814965,imu_predict,yr=0.1699 ax=-0.6563
1773666397.834881,imu_predict,yr=0.1733 ax=-0.6345
1773666397.844390,odom_update,v=8.023
1773666397.854874,imu_predict,yr=0.1632 ax=-0.5927
1773666397.874863,imu_predict,yr=0.1613 ax=-0.7472
1773666397.892648,odom_update,v=7.944
1773666397.895147,imu_predict,yr=0.1556 ax=-0.7311
1773666397.915044,imu_predict,yr=0.1477 ax=-0.8548
1773666397.935217,imu_predict,yr=0.1366 ax=-0.7593
1773666397.943700,odom_update,v=7.860
1773666397.955047,imu_predict,yr=0.1329 ax=-0.6646
1773666397.976013,imu_predict,yr=0.1315 ax=-0.7409
1773666397.995110,imu_predict,yr=0.1278 ax=-0.7751
1773666398.001159,gnss_update,x=1190.64 y=95.77
1773666398.004230,odom_update,v=8.017
1773666398.015228,imu_predict,yr=0.1278 ax=-0.7751
1773666398.035006,imu_predict,yr=0.1195 ax=-0.6677
1773666398.046236,odom_update,v=7.770
1773666398.055153,imu_predict,yr=0.1071 ax=-0.6218
1773666398.075173,imu_predict,yr=0.1080 ax=-0.5358
1773666398.094650,odom_update,v=7.957
1773666398.095589,imu_predict,yr=0.1061 ax=-0.4634
1773666398.115361,imu_predict,yr=0.0942 ax=-0.5473
1773666398.135262,imu_predict,yr=0.0975 ax=-0.5117
1773666398.145305,odom_update,v=7.764
1773666398.155434,imu_predict,yr=0.1024 ax=-0.4723
1773666398.176001,imu_predict,yr=0.0875 ax=-0.2698
1773666398.196088,imu_predict,yr=0.0977 ax=-0.4433
1773666398.221024,imu_predict,yr=0.0977 ax=-0.4433
1773666398.222990,gnss_update,x=1187.74 y=98.49
1773666398.225021,odom_update,v=7.709
1773666398.239113,imu_predict,yr=0.0881 ax=-0.3669
1773666398.245344,odom_update,v=7.831
1773666398.260571,imu_predict,yr=0.0742 ax=-0.2852
1773666398.277182,imu_predict,yr=0.0797 ax=-0.3137
1773666398.294968,imu_predict,yr=0.0737 ax=-0.3655
1773666398.297207,odom_update,v=7.767
1773666398.316589,imu_predict,yr=0.0683 ax=-0.3978
1773666398.334957,imu_predict,yr=0.0608 ax=-0.4080
1773666398.343989,odom_update,v=7.639
1773666398.354850,imu_predict,yr=0.0666 ax=-0.4170
1773666398.375056,imu_predict,yr=0.0587 ax=-0.4210
1773666398.393668,gnss_update,x=1186.18 y=96.91
1773666398.395276,imu_predict,yr=0.0563 ax=-0.4494
1773666398.399837,odom_update,v=7.533
1773666398.414971,imu_predict,yr=0.0535 ax=-0.3721
1773666398.435167,imu_predict,yr=0.0536 ax=-0.4628
1773666398.443591,odom_update,v=7.670
1773666398.454778,imu_predict,yr=0.0514 ax=-0.3937
1773666398.475249,imu_predict,yr=0.0463 ax=-0.2906
1773666398.492612,odom_update,v=7.692
1773666398.494992,imu_predict,yr=0.0525 ax=-0.3736
1773666398.514876,imu_predict,yr=0.0452 ax=-0.3058
1773666398.534986,imu_predict,yr=0.0425 ax=-0.4539
1773666398.543262,odom_update,v=7.554
1773666398.554860,imu_predict,yr=0.0396 ax=-0.4369
1773666398.575011,imu_predict,yr=0.0379 ax=-0.4812
1773666398.592078,gnss_update,x=1190.24 y=96.85
1773666398.593373,odom_update,v=7.570
1773666398.594887,imu_predict,yr=0.0388 ax=-0.4425
1773666398.615046,imu_predict,yr=0.0357 ax=-0.3456
1773666398.635017,imu_predict,yr=0.0426 ax=-0.4194
1773666398.644742,odom_update,v=7.474
1773666398.654944,imu_predict,yr=0.0306 ax=-0.4418
1773666398.674846,imu_predict,yr=0.0353 ax=-0.5054
1773666398.693213,odom_update,v=7.487
1773666398.694861,imu_predict,yr=0.0452 ax=-0.5282
1773666398.714824,imu_predict,yr=0.0293 ax=-0.4177
1773666398.734832,imu_predict,yr=0.0354 ax=-0.4011
1773666398.743717,odom_update,v=7.554
1773666398.754869,imu_predict,yr=0.0250 ax=-0.4764
1773666398.775203,imu_predict,yr=0.0256 ax=-0.3875
1773666398.793352,gnss_update,x=1191.93 y=99.48
1773666398.794766,odom_update,v=7.490
1773666398.795407,imu_predict,yr=0.0139 ax=-0.5036
1773666398.814876,imu_predict,yr=0.0267 ax=-0.5790
1773666398.834852,imu_predict,yr=0.0258 ax=-0.5623
1773666398.842760,odom_update,v=7.478
1773666398.854831,imu_predict,yr=0.0212 ax=-0.4731
1773666398.874863,imu_predict,yr=0.0235 ax=-0.5374
1773666398.892563,odom_update,v=7.467
1773666398.894965,imu_predict,yr=0.0138 ax=-0.6200
1773666398.914936,imu_predict,yr=0.0241 ax=-0.5943
1773666398.934896,imu_predict,yr=0.0173 ax=-0.6672
1773666398.943520,odom_update,v=7.338
1773666398.955107,imu_predict,yr=0.0148 ax=-0.5505
1773666398.975056,imu_predict,yr=0.0239 ax=-0.7060
1773666398.994350,gnss_update,x=1197.51 y=95.65
1773666398.994971,imu_predict,yr=0.0036 ax=-0.5954
1773666398.996571,odom_update,v=7.270
1773666399.015172,imu_predict,yr=0.0150 ax=-0.5003
1773666399.034855,imu_predict,yr=0.0219 ax=-0.5300
1773666399.042599,odom_update,v=7.233
1773666399.054877,imu_predict,yr=0.0154 ax=-0.4968
1773666399.074922,imu_predict,yr=0.0139 ax=-0.4443
1773666399.092983,odom_update,v=7.375
1773666399.094917,imu_predict,yr=0.0144 ax=-0.3874
1773666399.115126,imu_predict,yr=0.0164 ax=-0.4055
1773666399.135032,imu_predict,yr=0.0191 ax=-0.4619
1773666399.142936,odom_update,v=7.253
1773666399.154980,imu_predict,yr=0.0122 ax=-0.4079
1773666399.175210,imu_predict,yr=0.0119 ax=-0.5240
1773666399.194217,gnss_update,x=1193.71 y=100.54
1773666399.195581,odom_update,v=7.363
1773666399.196257,imu_predict,yr=0.0124 ax=-0.4052
1773666399.214860,imu_predict,yr=0.0125 ax=-0.4848
1773666399.234879,imu_predict,yr=0.0110 ax=-0.4542
1773666399.242711,odom_update,v=7.238
1773666399.254842,imu_predict,yr=0.0080 ax=-0.5140
1773666399.274969,imu_predict,yr=0.0140 ax=-0.5450
1773666399.293533,odom_update,v=7.199
1773666399.294819,imu_predict,yr=0.0056 ax=-0.5660
1773666399.315078,imu_predict,yr=0.0099 ax=-0.5300
1773666399.335020,imu_predict,yr=0.0034 ax=-0.4403
1773666399.342862,odom_update,v=7.119
1773666399.354810,imu_predict,yr=0.0090 ax=-0.3568
1773666399.374824,imu_predict,yr=0.0075 ax=-0.4869
1773666399.392174,gnss_update,x=1194.66 y=105.27
1773666399.393568,odom_update,v=7.041
1773666399.394910,imu_predict,yr=0.0052 ax=-0.4385
1773666399.414845,imu_predict,yr=0.0065 ax=-0.5115
1773666399.434853,imu_predict,yr=0.0024 ax=-0.3164
1773666399.443045,odom_update,v=7.371
1773666399.454925,imu_predict,yr=0.0102 ax=-0.3419
1773666399.475184,imu_predict,yr=0.0108 ax=-0.3224
1773666399.493551,odom_update,v=6.909
1773666399.494919,imu_predict,yr=0.0045 ax=-0.4603
1773666399.514834,imu_predict,yr=0.0135 ax=-0.4085
1773666399.534843,imu_predict,yr=-0.0051 ax=-0.3533
1773666399.542497,odom_update,v=7.175
1773666399.554821,imu_predict,yr=0.0101 ax=-0.3512
1773666399.574911,imu_predict,yr=0.0057 ax=-0.3893
1773666399.592119,gnss_update,x=1192.47 y=104.94
1773666399.593489,odom_update,v=6.943
1773666399.594869,imu_predict,yr=0.0073 ax=-0.3697
1773666399.614920,imu_predict,yr=0.0009 ax=-0.3507
1773666399.634972,imu_predict,yr=-0.0007 ax=-0.3449
1773666399.642706,odom_update,v=7.089
1773666399.658515,imu_predict,yr=-0.0032 ax=-0.4058
1773666399.675071,imu_predict,yr=0.0088 ax=-0.3532
1773666399.693395,odom_update,v=7.065
1773666399.694855,imu_predict,yr=0.0005 ax=-0.3292
1773666399.714910,imu_predict,yr=0.0057 ax=-0.3450
1773666399.734868,imu_predict,yr=0.0118 ax=-0.3663
1773666399.742929,odom_update,v=7.045
