timestamp,speed,acceleration,longitudinal_accel,lateral_accel,longitudinal_jerk,lateral_jerk,lead_detected,lead_distance,target_speed
1773224741.440743,3.0811,1.9122,1.5531,-0.0144,0.5689,-0.0256,True,62.2917,3.5575
1773224741.535927,3.2258,1.9179,1.6116,-0.0149,0.6145,-0.0052,True,62.7470,3.6220
1773224741.636714,3.6450,1.9182,1.6734,-0.0153,0.6128,-0.0036,True,63.3743,3.7194
1773224741.735790,3.6691,2.0196,1.7226,-0.0141,0.4969,0.0123,True,63.5617,3.9223
1773224741.836083,3.7953,2.1182,1.7828,-0.0110,0.6006,0.0303,True,63.7975,4.1195
1773224741.935711,4.1175,2.2182,1.8598,-0.0133,0.7731,-0.0230,True,63.7331,4.3194
1773224742.036158,4.1605,2.3181,1.9204,-0.0083,0.6027,0.0502,True,63.8137,4.5192
1773224742.138847,4.6183,2.4181,1.9867,-0.0146,0.6456,-0.0616,True,64.3438,4.7194
1773224742.235871,4.8924,2.5000,2.0664,-0.0172,0.8211,-0.0269,True,64.5639,4.9239
1773224742.336195,4.9827,2.4883,2.1398,-0.0162,0.7323,0.0097,True,64.4385,5.1231
1773224742.438470,5.3198,2.5000,2.1884,-0.0142,0.4753,0.0198,True,64.5192,5.3240
1773224742.535824,5.4741,2.5000,2.2298,-0.0104,0.4254,0.0392,True,64.4864,5.5195
1773224742.635874,5.7533,2.4500,2.2637,-0.0113,0.3380,-0.0086,True,64.8621,5.7197
1773224742.739566,5.9656,2.4021,2.2989,-0.0142,0.3396,-0.0285,True,64.6604,5.9197
1773224742.841020,6.3644,2.4821,2.3231,-0.0121,0.2385,0.0209,True,64.4376,6.1203
1773224742.939060,6.4247,2.3825,2.3296,-0.0054,0.0665,0.0679,True,64.5423,6.3194
1773224743.036534,6.8090,2.3324,2.3434,-0.0050,0.1417,0.0044,True,64.6183,6.5260
1773224743.135982,6.8817,2.3848,2.3451,0.0020,0.0165,0.0703,True,64.3126,6.7242
1773224743.236719,7.0295,2.3704,2.3458,-0.0006,0.0073,-0.0254,True,64.4552,6.9206
1773224743.336062,7.5746,2.3734,2.3638,-0.0075,0.1810,-0.0697,True,64.2564,7.1194
1773224743.436085,7.8196,2.2712,2.3572,-0.0022,-0.0661,0.0535,True,64.1422,7.3237
1773224743.536366,7.9713,2.2733,2.3437,-0.0002,-0.1337,0.0197,True,63.9842,7.5195
1773224743.636391,8.0495,2.2745,2.3325,-0.0040,-0.1120,-0.0380,True,63.7759,7.7219
1773224743.735470,8.1946,2.3041,2.3468,-0.0041,0.1438,-0.0011,True,63.5652,7.9195
1773224743.836046,8.4650,2.2041,2.3287,-0.0096,-0.1801,-0.0546,True,63.1411,8.0000
1773224743.935843,8.7858,2.1040,2.3009,-0.0130,-0.2781,-0.0344,True,62.9846,8.0000
1773224744.035641,9.0276,2.0036,2.2347,-0.0215,-0.6636,-0.0850,True,62.8128,8.0000
1773224744.135671,9.1423,1.9042,2.1917,-0.0379,-0.4298,-0.1638,True,62.4014,8.0000
1773224744.235984,9.2644,1.8028,2.1369,-0.0339,-0.5466,0.0396,True,62.0833,8.0000
1773224744.335549,9.5484,1.7042,2.0659,-0.0382,-0.7127,-0.0428,True,61.4677,8.0000
1773224744.435558,9.6517,1.6022,2.0002,-0.0293,-0.6570,0.0891,True,60.9619,8.0000
1773224744.535938,9.9958,1.5041,1.9286,-0.0272,-0.7137,0.0211,True,60.9892,8.0000
1773224744.635816,10.1183,1.4020,1.8549,-0.0356,-0.7375,-0.0845,True,60.4256,8.0000
1773224744.735564,10.1950,1.3042,1.7703,-0.0341,-0.8487,0.0147,True,60.2581,8.0000
1773224744.836310,10.2144,1.2023,1.6856,-0.0287,-0.8400,0.0535,True,59.6557,8.0000
1773224744.937285,10.2511,1.1041,1.6038,-0.0326,-0.8106,-0.0382,True,59.1704,8.0000
1773224745.035953,10.6462,1.0012,1.5126,-0.0450,-0.9244,-0.1255,True,58.9812,8.0000
1773224745.136419,10.6579,0.9035,1.4219,-0.0539,-0.9027,-0.0886,True,58.5020,8.0000
1773224745.236250,10.7974,0.8035,1.3335,-0.0441,-0.8852,0.0976,True,57.8976,8.0000
1773224745.335636,10.7686,0.7040,1.2352,-0.0523,-0.9894,-0.0825,True,57.3021,8.0000
1773224745.436021,10.6390,0.6042,1.1299,-0.0642,-1.0484,-0.1180,True,56.9794,8.0000
1773224745.535561,10.8087,0.5041,1.0360,-0.0597,-0.9435,0.0455,True,56.5131,8.0000
1773224745.635820,11.0481,0.4034,0.9553,-0.0667,-0.8053,-0.0705,True,56.0327,8.0000
1773224745.736200,10.9298,0.3041,0.8592,-0.0688,-0.9573,-0.0206,True,55.3762,8.0000
1773224745.836095,11.0637,0.2028,0.7652,-0.0746,-0.9408,-0.0585,True,54.8112,8.0000
1773224745.935631,11.0562,0.1042,0.6745,-0.0835,-0.9108,-0.0894,True,54.6139,8.0000
1773224746.035663,10.9227,0.0042,0.5674,-0.0761,-1.0709,0.0739,True,54.1034,8.0000
1773224746.135372,11.0583,-0.0958,0.4767,-0.0781,-0.9101,-0.0192,True,53.7601,8.0000
1773224746.236075,11.1760,-0.1969,0.3816,-0.0589,-0.9435,0.1898,True,52.6717,8.0000
1773224746.335432,11.0041,-0.2959,0.2889,-0.0509,-0.9332,0.0807,True,52.4582,8.0000
1773224746.436195,11.0140,-0.3975,0.1790,-0.0577,-1.0912,-0.0670,True,51.9161,8.0000
1773224746.535689,11.1310,-0.4958,0.0951,-0.0485,-0.8434,0.0923,True,51.1110,8.0000
1773224746.635920,10.7389,-0.5958,-0.0040,-0.0563,-0.9880,-0.0778,True,50.8056,8.0000
1773224746.736129,10.8172,-0.6959,-0.1075,-0.0598,-1.0337,-0.0353,True,50.3216,8.0000
1773224746.836724,10.8223,-0.7958,-0.2068,-0.0769,-0.9864,-0.1694,True,50.2110,8.0000
1773224746.936322,10.4580,-0.8958,-0.2997,-0.0718,-0.9334,0.0509,True,49.4725,8.0000
1773224747.036023,10.6773,-0.9961,-0.4118,-0.0638,-1.1244,0.0801,True,48.9967,8.0000
1773224747.136551,10.4965,-1.0958,-0.5181,-0.0583,-1.0571,0.0547,True,48.6679,8.0000
1773224747.236187,10.3915,-1.1958,-0.6128,-0.0513,-0.9505,0.0706,True,48.2101,8.0000
1773224747.340210,10.1306,-1.2958,-0.7136,-0.0611,-0.9693,-0.0945,True,47.6091,8.0000
1773224747.436360,10.2106,-1.3961,-0.8172,-0.0521,-1.0774,0.0938,True,47.3929,8.0000
1773224747.535812,9.9105,-1.4704,-0.9116,-0.0495,-0.9490,0.0263,True,46.7609,8.0000
1773224747.639169,9.7171,-1.3674,-0.9659,-0.0271,-0.5256,0.2164,True,46.3826,8.0000
1773224747.735797,9.6984,-1.3667,-1.0248,-0.0290,-0.6092,-0.0199,True,46.2492,8.0000
1773224747.835720,9.5248,-1.2654,-1.0662,-0.0436,-0.4140,-0.1457,True,45.7538,8.0000
1773224747.935697,9.2986,-1.1668,-1.0737,-0.0474,-0.0752,-0.0385,True,45.5366,8.0000
1773224748.036354,9.2649,-1.0661,-1.0640,-0.0433,0.0961,0.0409,True,44.9990,8.0000
1773224748.141135,8.8993,-0.9667,-1.0378,-0.0461,0.2505,-0.0264,True,44.5951,8.0000
1773224748.238571,9.0786,-0.9624,-1.0167,-0.0500,0.2165,-0.0400,True,44.5242,8.0000
1773224748.336865,8.8262,-0.8624,-0.9869,-0.0491,0.3028,0.0093,True,44.0562,8.0000
1773224748.436175,8.8587,-0.7624,-0.9594,-0.0447,0.2769,0.0445,True,43.8672,8.0000
1773224748.536530,8.9938,-0.8257,-0.9425,-0.0405,0.1683,0.0413,True,43.5337,8.0000
1773224748.636065,8.7785,-0.8291,-0.9191,-0.0474,0.2348,-0.0695,True,43.2150,8.0000
1773224748.735604,8.4988,-0.7314,-0.8898,-0.0488,0.2952,-0.0142,True,43.1063,8.0000
1773224748.836102,8.7497,-0.6704,-0.8509,-0.0514,0.3870,-0.0256,True,42.8901,8.0000
1773224748.937953,8.6778,-0.6902,-0.8279,-0.0375,0.2256,0.1367,True,42.8846,8.0000
1773224749.035638,8.5677,-0.7196,-0.8006,-0.0261,0.2793,0.1162,True,42.0092,8.0000
1773224749.136749,8.4519,-0.6212,-0.7625,-0.0266,0.3766,-0.0043,True,41.8236,8.0000
1773224749.237182,8.2912,-0.5141,-0.7201,-0.0257,0.4229,0.0091,True,41.6274,8.0000
1773224749.335406,8.2051,-0.5005,-0.6885,-0.0360,0.3212,-0.1056,True,41.4790,8.0000
1773224749.436298,8.1294,-0.5013,-0.6541,-0.0326,0.3412,0.0338,True,41.4024,8.0000
1773224749.538352,8.2662,-0.5019,-0.6328,-0.0395,0.2089,-0.0672,True,41.0893,8.0000
1773224749.645911,8.1342,-0.3966,-0.6103,-0.0329,0.2090,0.0610,True,40.9175,8.0000
1773224749.742939,8.1990,-0.3964,-0.5656,-0.0329,0.4607,-0.0001,True,40.9175,8.0000
1773224749.843211,8.1232,-0.3997,-0.5365,-0.0287,0.2901,0.0418,True,40.5584,8.0000
1773224749.936740,8.1042,-0.2975,-0.5017,-0.0341,0.3722,-0.0578,True,40.3064,8.0000
1773224750.038138,8.0873,-0.2944,-0.4744,-0.0333,0.2695,0.0086,True,40.3207,8.0000
1773224750.144367,8.1090,-0.3533,-0.4533,-0.0234,0.1979,0.0927,True,40.2030,8.0000
1773224750.236035,7.9745,-0.3385,-0.4378,-0.0304,0.1698,-0.0760,True,40.2488,8.0000
1773224750.346314,8.1333,-0.2394,-0.4133,-0.0292,0.2220,0.0111,True,39.9576,8.0000
1773224750.437701,8.0486,-0.3287,-0.4021,-0.0209,0.1219,0.0901,True,39.7982,8.0000
1773224750.536923,7.9834,-0.2730,-0.3794,-0.0219,0.2293,-0.0101,True,39.7403,8.0000
1773224750.635866,7.9295,-0.2325,-0.3505,-0.0220,0.2919,-0.0006,True,39.5960,8.0000
1773224750.736174,7.7476,-0.2721,-0.3335,-0.0170,0.1696,0.0504,True,39.3539,8.0000
1773224750.835829,7.9904,-0.2689,-0.3131,-0.0179,0.2045,-0.0096,True,39.0869,8.0000
1773224750.935451,8.0617,-0.2934,-0.3107,-0.0157,0.0244,0.0226,True,38.9499,8.0000
1773224751.035582,7.9095,-0.2951,-0.3042,-0.0174,0.0647,-0.0170,True,38.8384,8.0000
1773224751.136135,7.7915,-0.1958,-0.2803,-0.0252,0.2377,-0.0783,True,38.6657,8.0000
1773224751.236267,7.8103,-0.1770,-0.2539,-0.0275,0.2634,-0.0230,True,38.1819,8.0000
1773224751.336882,7.6667,-0.2760,-0.2601,-0.0274,-0.0618,0.0011,True,38.2201,7.9559
1773224751.435537,7.6470,-0.1763,-0.2386,-0.0363,0.2181,-0.0901,True,38.2201,7.9960
1773224751.537849,7.7939,-0.2316,-0.2393,-0.0413,-0.0067,-0.0492,True,38.0065,7.9763
1773224751.636672,7.5238,-0.2304,-0.2295,-0.0353,0.0992,0.0612,True,37.8990,7.9427
1773224751.738769,7.6011,-0.2272,-0.2197,-0.0366,0.0960,-0.0132,True,37.6764,7.8906
1773224751.836684,7.7209,-0.2249,-0.2273,-0.0387,-0.0775,-0.0211,True,37.3115,7.8630
1773224751.937471,7.7716,-0.2885,-0.2368,-0.0415,-0.0943,-0.0275,True,36.9474,7.8264
1773224752.035999,7.6947,-0.2852,-0.2486,-0.0325,-0.1197,0.0913,True,36.8388,7.7733
1773224752.155902,7.6947,-0.2852,-0.2586,-0.0248,-0.0836,0.0638,True,36.8388,7.7733
1773224752.236173,7.5531,-0.1754,-0.2395,-0.0154,0.2382,0.1179,True,37.0601,7.9074
1773224752.338664,7.6552,-0.2720,-0.2413,-0.0277,-0.0174,-0.1204,True,36.8538,7.8050
1773224752.462891,7.5870,-0.3718,-0.2488,-0.0153,-0.0602,0.0998,True,36.8538,7.7853
1773224752.568522,7.6363,-0.3715,-0.2653,-0.0260,-0.1568,-0.1011,True,36.7796,7.7489
1773224752.636451,7.3408,-0.3507,-0.2890,-0.0297,-0.3489,-0.0553,True,36.5107,7.7481
1773224752.741862,7.4199,-0.4506,-0.3116,-0.0268,-0.2137,0.0275,True,36.0613,7.6349
1773224752.836503,7.3413,-0.4454,-0.3292,-0.0276,-0.1862,-0.0077,True,36.1876,7.5891
1773224752.940708,7.3486,-0.4023,-0.3313,-0.0288,-0.0206,-0.0115,True,36.2273,7.5873
1773224753.035904,7.2915,-0.3537,-0.3302,-0.0303,0.0114,-0.0161,True,35.9409,7.5703
1773224753.138453,7.4097,-0.3518,-0.3345,-0.0337,-0.0413,-0.0331,True,35.5558,7.5352
1773224753.235886,7.1771,-0.3514,-0.3424,-0.0415,-0.0808,-0.0798,True,35.7586,7.5205
1773224753.336085,7.1844,-0.2506,-0.3278,-0.0424,0.1453,-0.0088,True,35.2942,7.5213
1773224753.438872,7.2566,-0.3497,-0.3383,-0.0456,-0.1020,-0.0312,True,35.5197,7.4027
1773224753.535843,7.1115,-0.2489,-0.3252,-0.0356,0.1345,0.1024,True,35.1702,7.4571
1773224753.635973,7.2375,-0.3478,-0.3295,-0.0266,-0.0422,0.0905,True,35.0786,7.2909
1773224753.736293,7.2182,-0.2480,-0.3039,-0.0247,0.2549,0.0188,True,34.6393,7.3275
1773224753.835930,7.0147,-0.3485,-0.3065,-0.0219,-0.0258,0.0283,True,35.1035,7.2810
1773224753.935731,7.1585,-0.3426,-0.3125,-0.0266,-0.0601,-0.0476,True,34.7102,7.2848
1773224754.035738,7.0488,-0.2425,-0.2957,-0.0311,0.1681,-0.0446,True,34.8495,7.2785
1773224754.135789,6.9327,-0.2426,-0.2756,-0.0320,0.2008,-0.0092,True,34.5437,7.2617
1773224754.235988,6.9542,-0.2401,-0.2648,-0.0208,0.1073,0.1120,True,34.2890,7.1694
1773224754.335695,7.0014,-0.2378,-0.2459,-0.0149,0.1897,0.0587,True,34.5809,7.1017
1773224754.435979,6.8744,-0.1884,-0.2338,-0.0157,0.1211,-0.0077,True,34.2805,7.1746
1773224754.535610,6.7866,-0.1876,-0.2264,-0.0121,0.0742,0.0362,True,34.2686,7.1099
1773224754.635589,6.8091,-0.1870,-0.2311,-0.0177,-0.0475,-0.0559,True,33.8532,7.0837
1773224754.736379,6.7833,-0.1863,-0.2148,-0.0200,0.1620,-0.0232,True,33.9989,7.0229
1773224754.846239,6.7838,-0.1793,-0.2157,-0.0216,-0.0086,-0.0141,True,33.9321,6.9948
1773224755.089778,6.7838,-0.1793,-0.2063,-0.0235,0.0389,-0.0078,True,33.9321,6.9948
1773224755.193696,6.9128,-0.1256,-0.1992,-0.0185,0.0678,0.0476,True,33.9057,7.0067
1773224755.245729,6.7284,-0.1289,-0.1518,-0.0185,0.9108,0.0014,True,33.9625,6.9579
1773224755.352073,6.8858,-0.1334,-0.1405,-0.0186,0.1061,-0.0016,True,33.8901,6.9517
1773224755.445965,6.8815,-0.0839,-0.1228,-0.0204,0.1885,-0.0190,True,33.5936,6.9955
1773224755.558852,6.7681,-0.0500,-0.1038,-0.0127,0.1690,0.0683,True,33.3199,6.9646
1773224755.764039,6.8475,-0.0975,-0.0839,-0.0230,0.0966,-0.0502,True,33.3199,6.9019
1773224756.125947,6.9155,0.0453,-0.0556,-0.0251,0.0783,-0.0057,True,33.5154,6.9733
1773224756.388210,7.0110,0.0556,-0.0200,-0.0273,0.1358,-0.0087,True,33.5165,6.9919
1773224756.951669,6.8626,0.2856,0.0056,-0.0255,0.0455,0.0033,True,33.0993,7.0553
1773224757.479316,6.8399,0.1427,0.0477,-0.0334,0.0798,-0.0150,True,32.8243,7.0393
1773224757.890589,6.9703,0.1506,0.0615,-0.0321,0.0334,0.0032,True,32.5316,7.1644
1773224757.996617,6.9112,0.1996,0.0862,-0.0269,0.2334,0.0492,True,32.4021,7.2124
1773224758.078158,7.2337,0.2493,0.0916,-0.0295,0.0665,-0.0322,True,32.5259,7.2467
1773224758.172399,6.9697,0.1688,0.1087,-0.0438,0.1815,-0.1515,True,32.2459,7.1526
1773224758.251234,7.0694,0.1753,0.1225,-0.0574,0.1743,-0.1730,True,32.3356,7.1807
1773224758.347504,7.0350,0.2383,0.1441,-0.0572,0.2245,0.0018,True,31.8424,7.3320
1773224758.441710,7.2352,0.2648,0.1653,-0.0587,0.2249,-0.0157,True,31.3134,7.3349
1773224758.536372,7.0157,0.2660,0.1722,-0.0433,0.0731,0.1630,True,31.2523,7.2737
1773224758.635959,7.0281,0.2604,0.1861,-0.0486,0.1392,-0.0536,True,31.2386,7.2857
1773224758.739764,7.3749,0.2605,0.2006,-0.0442,0.1403,0.0432,True,30.9017,7.3260
1773224758.836144,7.2109,0.2605,0.2174,-0.0475,0.1740,-0.0343,True,31.0582,7.3645
1773224758.936044,7.3211,0.3609,0.2411,-0.0522,0.2377,-0.0475,True,30.7910,7.4284
1773224759.035838,7.0948,0.2610,0.2338,-0.0535,-0.0737,-0.0129,True,30.6800,7.3876
1773224759.137702,7.1956,0.2627,0.2391,-0.0573,0.0528,-0.0374,True,30.6800,7.3779
1773224759.250513,7.1956,0.2627,0.2528,-0.0569,0.1211,0.0034,True,30.4276,7.3779
1773224759.350363,7.4419,0.2090,0.2586,-0.0596,0.0580,-0.0266,True,30.4276,7.3782
1773224759.445536,7.4297,0.1626,0.2243,-0.0537,-0.3605,0.0618,True,30.0978,7.4141
1773224759.538654,7.4395,0.2579,0.2264,-0.0479,0.0226,0.0620,True,30.2299,7.5226
1773224759.682418,7.5298,0.2579,0.2329,-0.0436,0.0449,0.0301,True,30.2299,7.5226
1773224759.899428,7.3916,0.3113,0.2409,-0.0462,0.0370,-0.0119,True,30.0413,7.5507
1773224761.755415,7.7362,0.3144,0.2655,-0.0460,0.0133,0.0001,True,28.4155,7.7833
1773224762.049387,8.0175,0.3834,0.2672,-0.0452,0.0057,0.0028,True,28.1167,7.8605
1773224762.146668,7.8980,0.4234,0.2941,-0.0423,0.2768,0.0298,True,27.6386,7.8969
1773224762.242448,7.8302,0.4771,0.3216,-0.0418,0.2868,0.0045,True,26.7379,7.9261
1773224762.346677,8.1868,0.2759,0.3348,-0.0391,0.1266,0.0259,True,26.7643,8.0000
1773224762.441297,7.9623,0.2242,0.3355,-0.0429,0.0075,-0.0396,True,26.5273,8.0000
1773224762.994518,8.0865,0.0768,0.2983,-0.0427,-0.0672,0.0003,True,26.5273,8.0000
1773224763.791134,7.9822,0.0859,0.2461,-0.0453,-0.0656,-0.0032,True,25.9133,8.0000
1773224764.303543,8.1843,-0.0259,0.2217,-0.0469,-0.0475,-0.0032,True,25.0861,8.0000
1773224765.019724,8.1560,-0.0157,0.1964,-0.0438,-0.0354,0.0043,True,24.0206,8.0000
1773224766.079992,8.1926,0.0570,0.1597,-0.0538,-0.0346,-0.0094,True,22.0696,7.9930
1773224766.591060,8.1261,-0.1243,0.1413,-0.0523,-0.0360,0.0028,True,21.5041,7.9538
1773224766.796350,7.9797,-0.0971,0.1152,-0.0370,-0.1275,0.0746,True,21.0489,7.9915
1773224766.874717,8.1349,-0.1012,0.0718,-0.0415,-0.5539,-0.0579,True,20.6136,8.0000
1773224766.986543,8.1134,-0.0747,0.0504,-0.0296,-0.1907,0.1065,True,20.1294,8.0000
1773224767.039390,7.9671,0.0209,0.0540,-0.0354,0.0672,-0.1098,True,19.6739,8.0000
1773224767.149383,8.1202,-0.0882,0.0606,-0.0343,0.0600,0.0104,True,19.0075,8.0000
1773224767.283821,8.1202,-0.0882,0.0395,-0.0371,-0.1569,-0.0210,True,19.0075,8.0000
1773224767.460420,8.1000,-0.1492,0.0195,-0.0434,-0.1133,-0.0357,True,18.9525,7.9876
1773224767.774448,7.9871,-0.0809,-0.0079,-0.0485,-0.0873,-0.0161,True,18.9360,8.0000
1773224767.860504,8.1690,0.0050,-0.0327,-0.0590,-0.2871,-0.1227,True,18.8311,7.9964
1773224767.939283,7.9772,-0.1420,-0.0426,-0.0560,-0.1267,0.0387,True,18.2810,7.9722
1773224768.036736,7.9446,-0.2042,-0.0501,-0.0477,-0.0770,0.0848,True,17.7201,7.8697
1773224768.165714,8.1148,-0.1533,-0.0632,-0.0505,-0.1012,-0.0217,True,17.7201,7.8872
1773224768.273620,7.7671,-0.1040,-0.0674,-0.0509,-0.0386,-0.0032,True,17.8162,7.9518
1773224768.621704,7.8693,-0.0126,-0.0593,-0.0432,0.0232,0.0221,True,17.6592,7.9375
1773224768.682945,7.7508,-0.0594,-0.0492,-0.0406,0.1655,0.0418,True,17.6572,7.8847
1773224768.787613,7.9318,-0.0587,-0.0294,-0.0353,0.1885,0.0506,True,17.2250,7.8586
1773224768.880305,8.0638,-0.0599,-0.0172,-0.0327,0.1322,0.0279,True,17.3034,7.8311
1773224769.026047,7.7435,0.1077,0.0079,-0.0370,0.1721,-0.0297,True,17.2259,7.9431
1773224769.205883,7.9792,0.1023,-0.0012,-0.0409,-0.0505,-0.0214,True,17.1565,7.9510
1773224769.338099,7.9161,0.0944,0.0065,-0.0351,0.0580,0.0437,True,16.8538,7.9058
1773224769.471819,7.8298,0.0349,-0.0156,-0.0305,-0.1652,0.0344,True,16.7340,7.8920
1773224769.569875,8.0478,0.0251,-0.0444,-0.0226,-0.2936,0.0805,True,16.5988,7.8857
1773224769.671633,7.8948,0.0292,-0.0514,-0.0090,-0.0685,0.1335,True,16.5733,7.8493
1773224770.000110,7.9185,-0.1242,-0.0696,-0.0169,-0.0555,-0.0240,True,16.2654,7.8078
1773224770.192800,7.7363,-0.0887,-0.0762,-0.0261,-0.0343,-0.0475,True,16.1076,7.7728
1773224770.553517,7.8930,-0.1384,-0.0932,-0.0358,-0.0471,-0.0271,True,15.6133,7.7975
1773224770.667058,7.9685,-0.0948,-0.0911,-0.0394,0.0182,-0.0314,True,15.4757,7.8156
1773224770.782848,7.7919,-0.0839,-0.0988,-0.0460,-0.0663,-0.0571,True,15.0084,7.7862
1773224770.853220,7.9926,-0.0837,-0.1060,-0.0371,-0.1022,0.1268,True,14.7076,7.7592
1773224770.942061,7.7812,-0.1855,-0.1249,-0.0346,-0.2131,0.0280,True,14.1383,7.7580
1773224771.069134,7.7601,-0.2883,-0.1390,-0.0479,-0.1111,-0.1047,True,14.0203,7.7042
1773224771.261109,7.5667,-0.2525,-0.1679,-0.0529,-0.1502,-0.0262,True,13.5849,7.7026
1773224771.339194,7.7328,-0.3982,-0.1803,-0.0449,-0.1591,0.1031,True,13.3588,7.6190
1773224771.449982,7.5703,-0.2487,-0.1762,-0.0508,0.0371,-0.0536,True,12.9848,7.6362
1773224771.544008,7.7386,-0.2515,-0.1996,-0.0530,-0.2496,-0.0227,True,13.0183,7.5776
1773224771.641825,7.6059,-0.1510,-0.1986,-0.0598,0.0104,-0.0695,True,12.9420,7.6046
1773224771.768151,7.6963,-0.2502,-0.1971,-0.0666,0.0121,-0.0539,True,12.8314,7.5732
1773224771.868282,7.4583,-0.3016,-0.1962,-0.0616,0.0092,0.0498,True,12.8314,7.5482
1773224771.935583,7.5836,-0.2437,-0.1947,-0.0638,0.0227,-0.0322,True,12.7493,7.5383
1773224772.046451,7.5335,-0.1458,-0.2111,-0.0604,-0.1484,0.0302,True,12.5954,7.5483
1773224772.502526,7.5335,-0.1935,-0.2228,-0.0666,-0.0256,-0.0136,True,12.5954,7.4960
1773224772.761611,7.2870,-0.1961,-0.2453,-0.0630,-0.0869,0.0140,True,12.3875,7.4693
1773224772.873940,7.4870,-0.2964,-0.2472,-0.0590,-0.0167,0.0357,True,12.3904,7.3306
1773224772.949086,7.4456,-0.4169,-0.2452,-0.0624,0.0263,-0.0450,True,12.2797,7.1713
1773224773.092494,7.5115,-0.2377,-0.2682,-0.0579,-0.1604,0.0309,True,12.0411,7.4407
1773224773.346915,7.2074,-0.3666,-0.2859,-0.0511,-0.0697,0.0268,True,12.1602,7.3640
1773224773.458281,7.4736,-0.3080,-0.2896,-0.0541,-0.0330,-0.0266,True,11.8302,7.3797
1773224773.567274,7.4564,-0.3738,-0.2964,-0.0512,-0.0621,0.0267,True,11.5727,7.2947
1773224773.680706,7.4010,-0.3416,-0.3201,-0.0493,-0.2095,0.0165,True,11.8318,7.3591
1773224773.746425,7.1727,-0.3286,-0.3319,-0.0485,-0.1788,0.0126,True,11.1572,7.2688
1773224773.845291,7.4174,-0.3162,-0.3484,-0.0450,-0.1671,0.0348,True,10.8174,7.2319
1773224773.939201,7.0682,-0.4433,-0.3592,-0.0374,-0.1153,0.0812,True,10.6658,6.9494
1773224774.045053,7.1352,-0.3932,-0.3686,-0.0285,-0.0885,0.0837,True,10.5446,6.9968
1773224774.141935,7.1073,-0.4020,-0.3636,-0.0327,0.0520,-0.0431,True,10.6024,7.0177
1773224774.246941,6.6753,-0.4097,-0.3668,-0.0420,-0.0303,-0.0888,True,10.4206,7.0083
1773224774.337284,7.1142,-0.4984,-0.3711,-0.0357,-0.0479,0.0701,True,10.3624,6.9164
1773224774.463139,6.9759,-0.3983,-0.3840,-0.0462,-0.1027,-0.0834,True,10.3144,6.9581
1773224774.537171,7.0766,-0.4981,-0.3892,-0.0428,-0.0695,0.0459,True,9.9587,6.8762
1773224774.647022,7.1017,-0.3981,-0.3969,-0.0412,-0.0704,0.0142,True,10.2897,6.9336
1773224774.769683,6.9704,-0.2910,-0.3804,-0.0502,0.1344,-0.0730,True,10.2897,6.9552
1773224774.860398,6.7194,-0.3369,-0.3651,-0.0569,0.1684,-0.0738,True,10.2897,6.9341
1773224774.937670,6.6960,-0.3878,-0.3622,-0.0584,0.0380,-0.0193,True,9.8671,6.8012
1773224775.036918,6.9031,-0.3583,-0.3713,-0.0564,-0.0913,0.0201,True,10.1182,6.7788
1773224775.145757,6.9157,-0.3684,-0.3493,-0.0574,0.2020,-0.0094,True,9.5932,6.8271
1773224775.241597,6.8839,-0.3938,-0.3638,-0.0561,-0.1516,0.0142,True,9.6486,6.8181
1773224775.350894,6.8093,-0.4017,-0.3650,-0.0489,-0.0112,0.0657,True,9.6533,6.7852
1773224775.445352,6.8869,-0.4616,-0.3611,-0.0537,0.0415,-0.0508,True,9.8953,6.7361
1773224775.536358,6.6568,-0.4597,-0.3834,-0.0604,-0.2454,-0.0742,True,9.5879,6.7422
1773224775.646987,6.6059,-0.5189,-0.4017,-0.0598,-0.1647,0.0053,True,9.4013,6.5782
1773224775.742388,6.7119,-0.5625,-0.4215,-0.0570,-0.2080,0.0303,True,9.5053,6.4959
1773224775.841962,6.6707,-0.4633,-0.4403,-0.0540,-0.1890,0.0294,True,9.1160,6.5907
1773224775.949488,6.4661,-0.4717,-0.4546,-0.0471,-0.1330,0.0645,True,9.6263,6.5419
1773224776.047137,6.5320,-0.5715,-0.4633,-0.0525,-0.0889,-0.0555,True,9.4765,6.4129
1773224776.169394,6.5103,-0.5233,-0.4798,-0.0504,-0.1350,0.0172,True,9.1739,6.3972
1773224776.242656,6.4655,-0.4797,-0.5029,-0.0463,-0.3150,0.0561,True,9.2945,6.4139
1773224776.360510,6.4846,-0.4312,-0.5017,-0.0501,0.0099,-0.0326,True,9.4452,6.3543
1773224776.436418,6.4846,-0.4312,-0.4891,-0.0495,0.1665,0.0077,True,9.4452,6.3543
1773224776.535735,6.5469,-0.5230,-0.4893,-0.0444,-0.0026,0.0522,True,9.2147,6.2754
1773224776.647541,6.4320,-0.5281,-0.4879,-0.0440,0.0132,0.0031,True,9.2087,6.2987
1773224776.833699,6.4320,-0.5281,-0.4724,-0.0473,0.0832,-0.0174,True,9.2087,6.2987
1773224777.014010,6.2971,-0.4684,-0.4918,-0.0560,-0.1079,-0.0484,True,9.2000,6.2921
1773224777.357291,6.2779,-0.5388,-0.5123,-0.0513,-0.0597,0.0136,True,9.1498,6.2076
1773224777.455968,5.9881,-0.6321,-0.5364,-0.0467,-0.2437,0.0471,True,9.2845,6.1013
