timestamp,speed,acceleration,longitudinal_accel,lateral_accel,longitudinal_jerk,lateral_jerk,lead_detected,lead_distance,target_speed
1773666436.876703,8.1026,-0.3107,-0.0053,-0.0540,-0.3768,-0.0368,True,15.7067,7.8855
1773666436.976721,8.0860,-0.1609,-0.0386,-0.0468,-0.3332,0.0716,True,19.1166,7.9278
1773666437.077015,7.8833,-0.3112,-0.0710,0.2672,-0.3228,3.1315,True,15.5250,7.8819
1773666437.176364,8.0353,-0.1818,-0.0953,0.4696,-0.2445,2.0370,True,16.9581,7.9030
1773666437.276826,7.9630,-0.3317,-0.1068,0.6139,-0.1152,1.4364,True,14.8211,7.8531
1773666437.376545,8.0911,-0.4814,-0.1534,0.7041,-0.4672,0.9044,True,14.5977,7.8032
1773666437.476513,7.8980,-0.4949,-0.1743,0.7225,-0.2085,0.1835,True,15.0757,7.7533
1773666437.576859,7.8489,-0.3442,-0.2116,0.7310,-0.3722,0.0856,True,15.4424,7.7745
1773666437.676902,7.8842,-0.4900,-0.2529,0.7112,-0.4124,-0.1987,True,14.3819,7.7248
1773666437.776525,7.6283,-0.4899,-0.2979,0.6696,-0.4521,-0.4175,True,15.1689,7.6774
1773666437.876345,7.7115,-0.5326,-0.3088,0.6191,-0.1090,-0.5052,True,13.7259,7.6274
1773666437.976518,7.7399,-0.5325,-0.3293,0.5787,-0.2046,-0.4041,True,13.6862,7.5775
1773666438.076495,7.4729,-0.5255,-0.3671,0.5285,-0.3780,-0.5021,True,15.6294,7.5790
1773666438.176623,7.5932,-0.6743,-0.3914,0.4849,-0.2431,-0.4352,True,13.2880,7.5294
1773666438.277078,7.3062,-0.5235,-0.4119,0.4357,-0.2043,-0.4897,True,13.4165,7.4792
1773666438.376645,7.3217,-0.3914,-0.4113,0.3866,0.0061,-0.4928,True,13.1662,7.4292
1773666438.476811,7.4976,-0.5408,-0.4169,0.3381,-0.0559,-0.4844,True,13.5409,7.3794
1773666438.576437,7.2452,-0.5402,-0.4474,0.2978,-0.3057,-0.4051,True,12.8326,7.3291
1773666438.693431,7.2452,-0.5402,-0.4733,0.2634,-0.2213,-0.2932,True,12.8326,7.3291
1773666438.776425,7.1597,-0.5301,-0.4955,0.2327,-0.2676,-0.3708,True,12.8443,7.2293
1773666438.876983,6.9658,-0.5323,-0.5108,0.1980,-0.1529,-0.3451,True,14.4830,7.1793
1773666438.976745,7.0669,-0.5327,-0.5329,0.1748,-0.2212,-0.2318,True,12.5895,7.1292
1773666439.076658,6.8694,-0.5317,-0.5396,0.1531,-0.0669,-0.2178,True,13.6456,7.0789
1773666439.177206,7.1655,-0.5304,-0.5428,0.1306,-0.0320,-0.2233,True,13.8558,7.0793
1773666439.276510,6.7650,-0.3804,-0.5233,0.1118,0.1962,-0.1895,True,11.8786,7.0293
1773666439.376509,6.6908,-0.3813,-0.5188,0.1008,0.0457,-0.1100,True,12.6267,6.9794
1773666439.476981,6.7606,-0.3821,-0.4953,0.0862,0.2332,-0.1457,True,11.9677,6.9294
1773666439.576622,6.7408,-0.3825,-0.4567,0.0744,0.3878,-0.1186,True,13.1495,6.8791
1773666439.676590,6.7134,-0.4195,-0.4556,0.0618,0.0107,-0.1255,True,11.8687,6.8292
1773666439.776385,6.8431,-0.5690,-0.4548,0.0504,0.0078,-0.1142,True,11.5312,6.7793
1773666439.876987,6.7333,-0.6000,-0.4711,0.0416,-0.1619,-0.0872,True,13.2711,6.7292
1773666439.976671,6.6595,-0.5644,-0.4831,0.0296,-0.1202,-0.1211,True,11.7038,6.6790
1773666440.076530,6.5961,-0.5654,-0.4813,0.0233,0.0183,-0.0633,True,11.3456,6.6293
1773666440.176746,6.5324,-0.5650,-0.4820,0.0070,-0.0076,-0.1624,True,12.0362,6.5794
1773666440.276648,6.4932,-0.5651,-0.4813,-0.0017,0.0078,-0.0868,True,11.1927,6.5292
1773666440.376679,6.4066,-0.4545,-0.4862,-0.0099,-0.0494,-0.0820,True,12.8063,6.4794
1773666440.476261,6.2800,-0.3045,-0.4767,-0.0169,0.0956,-0.0699,True,11.7589,6.4294
1773666440.576655,6.2762,-0.4405,-0.4562,-0.0182,0.2037,-0.0137,True,15.3578,6.3794
1773666440.677104,6.2511,-0.4405,-0.4433,-0.0204,0.1290,-0.0211,True,11.6245,6.3291
1773666440.776757,6.1499,-0.4411,-0.4612,-0.0113,-0.1800,0.0907,True,11.1716,6.2793
1773666440.876908,6.1147,-0.4415,-0.4438,-0.0203,0.1740,-0.0900,True,11.6857,6.2290
1773666440.976488,6.0324,-0.4410,-0.4624,-0.0172,-0.1870,0.0320,True,11.5138,6.1793
1773666441.076694,6.0179,-0.4416,-0.4612,-0.0150,0.0125,0.0215,True,11.7406,6.1294
1773666441.176466,5.9684,-0.3924,-0.4334,-0.0235,0.2777,-0.0855,True,11.0538,6.0793
1773666441.277275,5.9561,-0.3929,-0.3987,-0.0302,0.3446,-0.0664,True,10.9637,6.0291
1773666441.376583,6.0271,-0.5421,-0.4232,-0.0294,-0.2465,0.0079,True,11.3756,5.9794
1773666441.476630,6.0444,-0.5940,-0.4241,-0.0378,-0.0095,-0.0831,True,10.9773,5.9293
1773666441.577180,5.8412,-0.5947,-0.4555,-0.0321,-0.3117,0.0564,True,10.9806,5.8793
1773666441.676764,5.6944,-0.4448,-0.4554,-0.0356,0.0006,-0.0352,True,11.0925,5.8293
1773666441.776766,5.6015,-0.3560,-0.4517,-0.0354,0.0375,0.0021,True,14.4624,5.7880
1773666441.876480,5.7314,-0.3569,-0.4332,-0.0311,0.1858,0.0427,True,11.2756,5.7382
1773666441.976532,5.6552,-0.4173,-0.4166,-0.0288,0.1652,0.0231,True,11.3021,5.6883
1773666442.076676,5.5764,-0.4164,-0.3900,-0.0220,0.2661,0.0678,True,13.5609,5.6382
1773666442.176356,5.5556,-0.4159,-0.3887,-0.0253,0.0126,-0.0327,True,11.4141,5.5881
1773666442.277032,5.5662,-0.4906,-0.4045,-0.0206,-0.1562,0.0460,True,11.2152,5.5632
1773666442.376603,5.4460,-0.6409,-0.4406,-0.0223,-0.3633,-0.0168,True,11.2472,5.5131
1773666442.477868,5.4379,-0.4909,-0.4480,-0.0243,-0.0726,-0.0196,True,11.3558,5.4631
1773666442.576936,5.4285,-0.5503,-0.4834,-0.0182,-0.3579,0.0615,True,12.8821,5.4336
1773666442.676525,5.4128,-0.5499,-0.4670,-0.0178,0.1651,0.0040,True,11.5265,5.3835
1773666442.777270,5.2682,-0.3991,-0.4643,-0.0210,0.0271,-0.0317,True,13.3321,5.3667
1773666442.876426,5.2266,-0.2490,-0.4484,-0.0224,0.1602,-0.0135,True,15.0197,5.4036
1773666442.976686,5.0464,-0.1605,-0.4034,0.1668,0.4484,1.8868,True,13.4168,5.3536
1773666443.077226,5.0709,-0.2282,-0.3737,0.2932,0.2954,1.2574,True,13.1423,5.3039
1773666443.176401,5.0735,-0.2900,-0.3623,0.3811,0.1150,0.8858,True,12.8837,5.2539
1773666443.277025,5.1236,-0.4399,-0.3591,0.4370,0.0323,0.5555,True,12.2453,5.2039
1773666443.376817,5.1732,-0.5494,-0.3650,0.4568,-0.0596,0.1986,True,12.0979,5.1537
1773666443.477065,5.1967,-0.4744,-0.3754,0.4681,-0.1032,0.1125,True,12.4330,5.1038
1773666443.577194,4.7724,-0.3994,-0.3805,0.4481,-0.0510,-0.2001,True,12.3548,5.0539
1773666443.676612,4.9393,-0.3992,-0.3763,0.4245,0.0422,-0.2366,True,12.6594,5.0038
1773666443.776892,5.0011,-0.3985,-0.3613,0.4032,0.1489,-0.2131,True,13.1354,4.9693
1773666443.876666,4.9759,-0.4681,-0.3815,0.3697,-0.2021,-0.3354,True,12.7703,4.9321
1773666443.976549,4.8362,-0.5074,-0.3926,0.3433,-0.1114,-0.2646,True,12.6845,4.8820
1773666444.077248,4.7816,-0.5071,-0.3983,0.3128,-0.0560,-0.3030,True,13.0011,4.8321
1773666444.176999,4.7460,-0.3566,-0.3946,0.2845,0.0365,-0.2833,True,13.3949,4.8150
1773666444.276463,4.5898,-0.2066,-0.3795,0.2536,0.1526,-0.3105,True,13.5668,4.8014
1773666444.376482,4.6419,-0.3566,-0.3554,0.2275,0.2407,-0.2607,True,13.4712,4.7514
1773666444.476278,4.6601,-0.1996,-0.3451,0.1957,0.1030,-0.3187,True,14.5885,4.7763
1773666444.576908,4.6600,-0.2067,-0.3236,0.1703,0.2132,-0.2527,True,14.3533,4.7622
1773666444.677185,4.7821,-0.2883,-0.3256,0.1465,-0.0196,-0.2374,True,13.7141,4.7122
1773666444.776594,4.4985,-0.1381,-0.2974,0.1225,0.2841,-0.2415,True,14.2573,4.7039
1773666444.876613,4.4560,-0.1374,-0.2820,0.1059,0.1537,-0.1661,True,14.0674,4.6541
1773666444.976419,4.4708,-0.1380,-0.2428,0.0912,0.3930,-0.1468,True,14.4290,4.6039
1773666445.076479,4.4267,-0.1147,-0.2177,0.0749,0.2501,-0.1631,True,14.7077,4.5799
1773666445.176479,4.3607,-0.2644,-0.2230,0.0591,-0.0528,-0.1578,True,14.5383,4.5300
1773666445.278098,4.4498,-0.1142,-0.2199,0.0452,0.0303,-0.1373,True,14.6848,4.5556
1773666445.376739,4.5051,-0.1134,-0.2204,0.0354,-0.0048,-0.0994,True,14.7787,4.5462
1773666445.476645,4.2343,-0.1131,-0.2136,0.0287,0.0683,-0.0670,True,14.8862,4.4965
1773666445.576509,4.5551,-0.1134,-0.2221,0.0247,-0.0854,-0.0396,True,14.9399,4.5033
1773666445.676451,4.4495,0.0366,-0.2031,0.0153,0.1898,-0.0946,True,16.0141,4.5533
1773666445.776701,4.3655,-0.1134,-0.1902,0.0067,0.1287,-0.0854,True,15.3836,4.5065
1773666445.876590,4.3228,0.0374,-0.1693,-0.0014,0.2096,-0.0811,True,18.7075,4.5567
1773666445.977099,4.2760,-0.1120,-0.1409,0.0039,0.2830,0.0523,True,16.7863,4.5069
1773666446.076524,4.3590,-0.2619,-0.1408,-0.0015,0.0004,-0.0536,True,15.8767,4.4569
1773666446.176326,4.3793,-0.3400,-0.1582,-0.0077,-0.1737,-0.0623,True,16.4717,4.4066
1773666446.277225,4.5328,-0.2512,-0.1775,-0.0127,-0.1917,-0.0500,True,16.2124,4.4246
1773666446.377125,4.4176,-0.1002,-0.1819,-0.0152,-0.0436,-0.0250,True,16.7687,4.4749
1773666446.476856,4.2824,0.0486,-0.1583,-0.0152,0.2363,0.0000,True,17.0697,4.5219
1773666446.576418,4.2164,-0.0958,-0.1338,-0.0215,0.2455,-0.0635,True,16.5598,4.4720
1773666446.676285,4.2463,-0.2468,-0.1371,-0.0172,-0.0328,0.0435,True,16.9288,4.4217
1773666446.776478,4.4461,-0.0978,-0.1309,-0.0178,0.0619,-0.0060,True,17.0245,4.4288
1773666446.877044,4.1582,-0.0512,-0.1170,-0.0187,0.1379,-0.0090,True,17.3810,4.4290
1773666446.976523,4.2092,0.0981,-0.0887,-0.0185,0.2853,0.0020,True,17.8317,4.4357
1773666447.076669,4.1784,-0.0533,-0.0585,-0.0176,0.3017,0.0089,True,17.5113,4.3853
1773666447.176442,4.5165,0.0960,-0.0407,-0.0166,0.1782,0.0100,True,17.8269,4.4175
1773666447.276645,4.0927,0.0951,-0.0046,-0.0212,0.3605,-0.0461,True,17.9917,4.4172
1773666447.376633,4.2797,0.0941,-0.0035,-0.0158,0.0102,0.0538,True,18.0004,4.4084
1773666447.476416,4.2943,0.2442,0.0231,-0.0163,0.2668,-0.0043,True,18.3837,4.4584
1773666447.577026,4.1776,0.0939,0.0478,-0.0095,0.2457,0.0669,True,18.3899,4.4083
1773666447.676656,4.1398,0.2439,0.0579,-0.0115,0.1011,-0.0193,True,19.2700,4.4511
1773666447.776701,4.1967,0.3937,0.1035,-0.0170,0.4560,-0.0550,True,19.5861,4.5011
1773666447.876297,4.2264,0.5447,0.1628,-0.0156,0.5958,0.0139,False,nan,4.5514
1773666447.976467,4.4140,0.3948,0.2258,-0.0124,0.6287,0.0321,True,19.2040,4.5014
1773666448.076672,4.5572,0.3961,0.2404,-0.0110,0.1451,0.0136,True,19.3363,4.5513
1773666448.176445,4.4638,0.5464,0.2760,-0.0088,0.3568,0.0224,True,19.4283,4.6014
1773666448.276541,4.5840,0.6958,0.3428,-0.0096,0.6674,-0.0082,False,nan,4.6512
1773666448.376571,4.6768,0.5482,0.3784,-0.0103,0.3560,-0.0066,True,19.6842,4.6713
1773666448.476549,4.6420,0.6981,0.4152,-0.0076,0.3680,0.0264,True,19.7987,4.7213
1773666448.576790,4.7661,0.6582,0.4538,-0.0115,0.3853,-0.0382,True,19.8567,4.7714
1773666448.676813,4.9030,0.6580,0.5029,-0.0186,0.4914,-0.0713,False,nan,4.8214
1773666448.777166,4.7611,0.8076,0.5432,-0.0110,0.4014,0.0757,False,nan,4.8713
1773666448.877462,5.0291,0.7588,0.5813,-0.0145,0.3794,-0.0348,False,nan,4.9215
1773666448.976560,4.9768,0.6696,0.6020,-0.0172,0.2093,-0.0275,False,nan,4.9713
1773666449.076488,5.1442,0.5197,0.6080,-0.0145,0.0598,0.0269,False,nan,5.0212
1773666449.176513,5.1403,0.5193,0.5883,-0.0103,-0.1965,0.0422,False,nan,5.0712
1773666449.276690,5.2443,0.5198,0.5773,-0.0133,-0.1100,-0.0297,False,nan,5.1213
1773666449.376626,5.3640,0.5193,0.6006,-0.0103,0.2326,0.0300,False,nan,5.1715
1773666449.476335,5.2624,0.6350,0.5976,-0.0127,-0.0300,-0.0247,False,nan,5.2215
1773666449.576419,5.3734,0.6347,0.6077,-0.0145,0.1008,-0.0181,False,nan,5.2715
1773666449.676472,5.5144,0.4854,0.5957,-0.0198,-0.1192,-0.0522,False,nan,5.3213
1773666449.776345,5.5235,0.4859,0.5782,-0.0206,-0.1751,-0.0083,False,nan,5.3716
1773666449.876636,5.6545,0.4850,0.5742,-0.0162,-0.0399,0.0438,False,nan,5.4214
1773666449.976313,5.7868,0.4847,0.5704,-0.0204,-0.0383,-0.0422,False,nan,5.4713
1773666450.076445,5.5467,0.4848,0.5594,-0.0141,-0.1103,0.0626,False,nan,5.5216
1773666450.176380,5.5420,0.6344,0.5586,-0.0118,-0.0077,0.0232,False,nan,5.5715
1773666450.276341,5.7711,0.5663,0.5793,-0.0170,0.2067,-0.0514,False,nan,5.6213
1773666450.376324,5.7887,0.5668,0.5928,-0.0162,0.1351,0.0080,False,nan,5.6715
1773666450.476709,5.8696,0.5135,0.5905,-0.0203,-0.0224,-0.0413,False,nan,5.7216
1773666450.578058,5.8275,0.5136,0.5640,-0.0211,-0.2619,-0.0083,False,nan,5.7712
1773666450.676521,5.9520,0.5140,0.5594,-0.0234,-0.0469,-0.0233,False,nan,5.8213
1773666450.777053,6.1431,0.3633,0.5546,-0.0220,-0.0470,0.0144,False,nan,5.8715
1773666450.876550,5.9098,0.5129,0.5330,-0.0252,-0.2176,-0.0324,False,nan,5.9214
1773666450.976831,6.1813,0.3742,0.5289,-0.0290,-0.0407,-0.0374,False,nan,5.9715
1773666451.076348,6.1151,0.5141,0.5105,0.2121,-0.1852,2.4227,False,nan,6.0213
1773666451.176949,5.9836,0.6643,0.5305,0.3650,0.1989,1.5190,False,nan,6.0713
1773666451.276569,6.2587,0.6643,0.5519,0.4743,0.2153,1.0980,False,nan,6.1213
1773666451.376408,6.4061,0.5143,0.5601,0.5255,0.0817,0.5127,False,nan,6.1713
1773666451.477082,6.3931,0.4802,0.5364,0.5607,-0.2349,0.3494,False,nan,6.2214
1773666451.576499,6.4101,0.4815,0.5305,0.5651,-0.0594,0.0442,False,nan,6.2713
1773666451.676437,6.5586,0.3308,0.5124,0.5620,-0.1817,-0.0313,False,nan,6.3216
1773666451.776403,6.4841,0.4806,0.4910,0.5420,-0.2137,-0.1995,False,nan,6.3715
1773666451.876459,6.5946,0.4229,0.4775,0.5113,-0.1347,-0.3074,False,nan,6.4212
1773666451.976567,6.4767,0.4443,0.4697,0.4793,-0.0781,-0.3198,False,nan,6.4713
1773666452.076806,6.6016,0.4433,0.4615,0.4511,-0.0822,-0.2808,False,nan,6.5212
1773666452.176699,6.7829,0.4329,0.4633,0.4107,0.0182,-0.4044,False,nan,6.5713
1773666452.277262,6.6471,0.5826,0.4809,0.3758,0.1750,-0.3471,False,nan,6.6213
1773666452.376794,6.7774,0.5819,0.4925,0.3385,0.1165,-0.3752,False,nan,6.6713
1773666452.476759,6.8948,0.4320,0.4905,0.2990,-0.0201,-0.3950,False,nan,6.7212
1773666452.576431,6.8943,0.5289,0.5100,0.2617,0.1958,-0.3743,False,nan,6.7713
1773666452.677516,6.8766,0.5283,0.5011,0.2289,-0.0877,-0.3245,False,nan,6.8213
1773666452.777313,7.0809,0.3775,0.4886,0.1948,-0.1261,-0.3417,False,nan,6.8715
1773666452.876341,7.0745,0.3931,0.5027,0.1788,0.1430,-0.1608,False,nan,6.9214
1773666452.976508,7.3622,0.3899,0.4982,0.1519,-0.0450,-0.2687,False,nan,6.9713
1773666453.077448,7.0991,0.5400,0.4913,0.1246,-0.0687,-0.2702,False,nan,7.0213
1773666453.176545,7.0736,0.5961,0.4975,0.1170,0.0626,-0.0773,False,nan,7.0714
1773666453.276394,7.0500,0.5973,0.5053,0.1067,0.0779,-0.1029,True,19.7238,7.1214
1773666453.376585,7.3693,0.5135,0.5187,0.0882,0.1341,-0.1847,False,nan,7.1714
1773666453.476706,7.2402,0.5141,0.5050,0.0650,-0.1368,-0.2316,True,19.6345,7.1963
1773666453.578775,7.2789,0.5589,0.5167,0.0532,0.1148,-0.1157,False,nan,7.2463
1773666453.679806,7.3496,0.6544,0.5329,0.0335,0.1600,-0.1953,True,19.3407,7.3214
1773666453.777202,7.4347,0.6082,0.5221,0.0163,-0.1106,-0.1763,True,19.1181,7.3714
1773666453.876222,7.6156,0.4578,0.5256,0.0107,0.0349,-0.0564,True,18.9901,7.4215
1773666453.976620,7.7137,0.3082,0.5052,0.0000,-0.2027,-0.1066,True,18.7135,7.4714
1773666454.076334,7.7755,0.2832,0.4827,0.0042,-0.2254,0.0417,True,19.6318,7.5214
1773666454.176793,7.5992,0.4337,0.4556,-0.0027,-0.2698,-0.0682,True,18.5082,7.5715
1773666454.276220,7.7477,0.4348,0.4364,-0.0056,-0.1932,-0.0298,True,18.5329,7.6215
1773666454.376798,7.7873,0.2987,0.4184,-0.0096,-0.1794,-0.0397,True,18.0327,7.6506
1773666454.476654,7.7202,0.1495,0.3902,-0.0111,-0.2828,-0.0143,True,17.8571,7.6374
1773666454.580329,7.7473,0.3000,0.3660,-0.0082,-0.2330,0.0273,True,18.1004,7.6669
1773666454.677642,7.8779,0.2903,0.3378,-0.0121,-0.2893,-0.0401,True,17.5475,7.7089
1773666454.777102,7.8028,0.2789,0.3604,-0.0160,0.2273,-0.0385,True,17.6426,7.7307
1773666454.876704,7.9292,0.2798,0.3327,-0.0209,-0.2781,-0.0492,True,17.2935,7.7806
1773666454.976640,7.6994,0.1299,0.3245,-0.0264,-0.0820,-0.0555,True,17.2671,7.7631
1773666455.076241,7.8963,-0.0206,0.2831,-0.0325,-0.4165,-0.0608,True,16.6897,7.7147
1773666455.176421,7.9632,0.1287,0.2533,-0.0373,-0.2972,-0.0480,True,17.3338,7.7645
1773666455.276680,7.8810,-0.0215,0.2199,-0.0432,-0.3330,-0.0590,True,16.4602,7.7395
1773666455.376816,8.0104,-0.0224,0.1693,-0.0370,-0.5048,0.0617,True,16.5456,7.7602
1773666455.476426,8.0621,0.1271,0.1592,-0.0386,-0.1019,-0.0159,True,16.3724,7.8101
1773666455.576230,7.9582,0.2794,0.1696,-0.0487,0.1045,-0.1013,True,17.7970,7.8608
1773666455.676332,7.9860,0.4274,0.1986,-0.0566,0.2890,-0.0792,True,18.1745,7.9102
1773666455.776666,8.0074,0.2776,0.2167,-0.0539,0.1807,0.0277,True,16.6361,7.9328
1773666455.876598,8.0527,0.1272,0.2154,-0.0491,-0.0126,0.0477,True,16.3622,7.8827
1773666455.976643,8.1842,0.1813,0.2214,-0.0505,0.0593,-0.0143,True,18.7059,7.9326
1773666456.076766,8.0205,0.1802,0.2311,-0.0473,0.0972,0.0318,True,14.7199,7.9322
1773666456.176450,8.3259,0.0298,0.2098,-0.0369,-0.2137,0.1046,True,14.5332,7.8935
1773666456.276339,8.1789,0.0316,0.1621,-0.0368,-0.4777,0.0015,True,14.9701,7.9067
1773666456.376593,8.0089,-0.1186,0.1354,0.2907,-0.2664,3.2665,True,14.6445,7.8659
1773666456.476249,8.0894,-0.2688,0.0894,0.5005,-0.4611,2.1055,True,13.8850,7.8159
1773666456.576684,7.9917,-0.1189,0.0366,0.6371,-0.5257,1.3597,True,15.4582,7.8658
1773666456.677303,8.1014,-0.1226,0.0252,0.7210,-0.1133,0.8333,True,13.9252,7.8954
1773666456.776677,8.0516,-0.1197,-0.0069,0.7580,-0.3231,0.3730,True,14.5475,7.8964
1773666456.876746,7.9064,-0.2698,-0.0315,0.7700,-0.2459,0.1195,True,13.1797,7.8463
1773666456.976401,7.7983,-0.3482,-0.0776,0.7588,-0.4630,-0.1124,True,13.6952,7.7962
1773666457.076396,7.9337,-0.5005,-0.1338,0.7336,-0.5619,-0.2521,True,12.7283,7.7455
1773666457.176493,7.8047,-0.5623,-0.1888,0.6730,-0.5498,-0.6055,True,12.6052,7.6962
1773666457.276433,7.8105,-0.4121,-0.2263,0.6237,-0.3752,-0.4924,True,14.0844,7.7463
1773666457.376356,7.7346,-0.5605,-0.2600,0.5702,-0.3369,-0.5360,True,12.3217,7.6963
1773666457.476627,7.7173,-0.6331,-0.3153,0.5166,-0.5517,-0.5340,True,12.3017,7.6461
1773666457.576418,7.7762,-0.4839,-0.3470,0.4676,-0.3178,-0.4912,True,13.4496,7.6589
1773666457.676936,7.6469,-0.3341,-0.3555,0.4180,-0.0839,-0.4934,True,13.9849,7.7088
1773666457.776575,7.6274,-0.4838,-0.3685,0.3774,-0.1307,-0.4079,True,11.5230,7.6589
1773666457.876802,7.4443,-0.4819,-0.3884,0.3417,-0.1985,-0.3556,True,12.6241,7.6086
1773666457.977084,7.4816,-0.4312,-0.3874,0.3002,0.0094,-0.4138,True,11.3691,7.5589
1773666458.076658,7.3844,-0.4298,-0.4100,0.2660,-0.2260,-0.3442,True,11.2767,7.5088
1773666458.176327,7.5171,-0.4493,-0.4198,0.2214,-0.0989,-0.4477,True,11.5796,7.4588
1773666458.276345,7.3060,-0.4147,-0.4250,0.1963,-0.0517,-0.2509,True,11.6815,7.4089
1773666458.376947,7.4401,-0.5650,-0.4428,0.1713,-0.1774,-0.2480,True,12.4359,7.3625
1773666458.476985,7.2111,-0.4149,-0.4546,0.1330,-0.1181,-0.3830,True,10.5047,7.3124
1773666458.576459,7.1888,-0.4362,-0.4594,0.1034,-0.0479,-0.2975,True,11.7354,7.2624
1773666458.676687,7.3120,-0.5856,-0.4654,0.0829,-0.0598,-0.2045,True,10.2465,7.2127
1773666458.776773,7.1662,-0.5845,-0.4995,0.0661,-0.3412,-0.1678,True,11.0354,7.1625
1773666458.876822,6.9747,-0.4346,-0.5032,0.0600,-0.0366,-0.0610,True,12.4203,7.1125
1773666458.977877,7.0432,-0.5608,-0.5121,0.0429,-0.0880,-0.1693,True,10.0263,7.0626
1773666459.076487,6.9543,-0.4820,-0.5070,0.0306,0.0520,-0.1241,True,12.8898,7.0126
1773666459.177184,6.8438,-0.3964,-0.4919,0.0186,0.1493,-0.1196,True,9.7510,6.9625
1773666459.276388,6.6652,-0.3948,-0.4780,0.0143,0.1400,-0.0431,True,9.8272,6.9125
1773666459.376364,6.5571,-0.2906,-0.4700,0.0064,0.0806,-0.0792,True,9.7550,6.8624
1773666459.476491,6.9312,-0.4402,-0.4657,-0.0074,0.0433,-0.1377,True,10.5747,6.8126
1773666459.576525,6.7444,-0.5584,-0.4715,-0.0076,-0.0582,-0.0027,True,9.7898,6.7626
1773666459.676432,6.6093,-0.4080,-0.4775,-0.0106,-0.0606,-0.0292,True,10.7286,6.7124
1773666459.776384,6.6905,-0.5580,-0.4886,-0.0136,-0.1105,-0.0307,True,9.6204,6.6625
1773666459.876414,6.5612,-0.4480,-0.4846,-0.0195,0.0399,-0.0589,True,10.8127,6.6124
1773666459.976277,6.3878,-0.3988,-0.4777,-0.0234,0.0686,-0.0385,True,9.3052,6.5624
1773666460.076536,6.5929,-0.5488,-0.4735,-0.0351,0.0420,-0.1172,True,9.3634,6.5124
1773666460.176378,6.5253,-0.5501,-0.4661,-0.0291,0.0749,0.0604,True,9.0966,6.4625
1773666460.276421,6.4604,-0.6995,-0.4857,-0.0244,-0.1963,0.0470,True,9.5051,6.4126
1773666460.376594,6.2246,-0.5491,-0.4984,-0.0274,-0.1270,-0.0301,True,9.3637,6.3625
1773666460.476438,6.1706,-0.5493,-0.5214,-0.0312,-0.2305,-0.0376,True,9.0517,6.3118
1773666460.576376,6.3851,-0.5493,-0.5148,-0.0392,0.0658,-0.0800,True,8.9235,6.2623
1773666460.676814,6.2392,-0.5498,-0.5067,-0.0401,0.0815,-0.0097,True,9.0113,6.2125
1773666460.776200,6.0824,-0.5489,-0.5150,-0.0414,-0.0834,-0.0126,True,9.6694,6.1625
1773666460.876608,6.0050,-0.3988,-0.5007,-0.0393,0.1418,0.0209,True,10.1456,6.1180
1773666460.976753,5.8240,-0.3963,-0.4943,-0.0350,0.0643,0.0427,True,9.5994,6.0677
1773666461.076339,6.0604,-0.5452,-0.4899,-0.0315,0.0443,0.0355,True,8.9221,6.0180
1773666461.176333,5.9009,-0.4653,-0.4898,-0.0300,0.0009,0.0148,True,9.9938,5.9678
1773666461.277904,5.7894,-0.4645,-0.5026,-0.0290,-0.1263,0.0099,True,9.5923,5.9181
1773666461.376258,6.0217,-0.5202,-0.4904,-0.0384,0.1242,-0.0953,True,8.8889,5.8681
1773666461.476278,5.6531,-0.5194,-0.5066,-0.0365,-0.1622,0.0186,True,8.8536,5.8180
1773666461.579458,5.7380,-0.5271,-0.4924,-0.0300,0.1380,0.0635,True,8.9855,5.7681
1773666461.676890,5.8213,-0.6771,-0.4920,-0.0346,0.0040,-0.0478,True,8.7871,5.7181
1773666461.778446,5.7118,-0.6583,-0.5037,-0.0343,-0.1152,0.0035,True,8.9541,5.6681
1773666461.876133,5.7437,-0.5406,-0.5119,-0.0381,-0.0844,-0.0389,True,12.1721,5.6619
1773666461.976663,5.4309,-0.3903,-0.5030,-0.0336,0.0884,0.0440,True,9.1825,5.6118
1773666462.076288,5.6162,-0.5398,-0.4943,0.1784,0.0881,2.1287,True,9.0383,5.5620
1773666462.176487,5.3735,-0.3892,-0.4743,0.3049,0.1996,1.2625,True,9.0737,5.5118
1773666462.276552,5.3283,-0.3904,-0.4590,0.3924,0.1523,0.8739,True,9.6617,5.4620
1773666462.376409,5.2431,-0.3463,-0.4306,0.4384,0.2842,0.4609,True,9.7881,5.4120
1773666462.476518,5.4610,-0.4966,-0.4249,0.4675,0.0569,0.2905,True,10.3900,5.3695
1773666462.576970,5.3549,-0.3462,-0.4148,0.4764,0.1013,0.0883,True,10.6829,5.3741
1773666462.676601,5.1809,-0.3477,-0.3876,0.4581,0.2731,-0.1830,True,9.4564,5.3241
1773666462.776440,5.1191,-0.3487,-0.3646,0.4401,0.2300,-0.1803,True,10.2388,5.2743
1773666462.876138,5.1546,-0.3493,-0.3509,0.4171,0.1375,-0.2309,True,9.6580,5.2242
1773666462.976601,5.0257,-0.3530,-0.3568,0.3816,-0.0588,-0.3536,True,10.1235,5.1741
1773666463.077315,4.9444,-0.3517,-0.3667,0.3478,-0.0979,-0.3359,True,9.7404,5.1242
1773666463.176326,5.0252,-0.4556,-0.3796,0.3152,-0.1308,-0.3284,True,10.6007,5.0742
