timestamp,ekf_x,ekf_y,ekf_yaw,gt_x,gt_y,gt_yaw,gt_vx,gt_vy,gnss_x,gnss_y,imu_yaw_rate,imu_accel_x,odom_velocity,gnss_available,lead_x,lead_y
1773224751.537849,552.2149,1.4748,-0.0593,564.3079,0.1096,0.0006,7.7939,0.0049,558.9532,0.6847,-0.008962,-0.243220,7.7939,True,602.4600,0.0000
1773224751.636672,552.9778,1.4854,-0.0602,565.2096,-0.1184,-0.0042,7.5237,-0.0314,558.9532,0.6847,-0.000139,-0.173975,7.5238,True,603.0600,0.0000
1773224751.738769,554.2837,3.5683,-0.1261,565.8162,-0.0669,0.0025,7.6010,0.0193,564.2629,2.7502,-0.005830,-0.164172,7.6011,True,603.6600,0.0000
1773224751.836684,555.0997,3.8303,-0.1267,566.5751,-0.0468,-0.0020,7.7209,-0.0153,564.2629,2.7502,-0.006530,-0.270313,7.7209,True,604.2600,0.0000
1773224751.937471,556.8027,3.7808,-0.1201,567.3150,-0.0680,0.0024,7.7716,0.0187,567.2195,1.3210,-0.007357,-0.290640,7.7716,True,604.8600,0.0000
1773224752.035999,557.5886,4.0160,-0.1208,568.2392,-0.0596,0.0041,7.6947,0.0314,567.2195,1.3210,0.002406,-0.315454,7.6947,True,605.4000,0.0000
1773224752.155902,557.5886,4.0160,-0.1208,568.2392,-0.0596,0.0041,7.6947,0.0314,567.2195,1.3210,0.002406,-0.315454,7.6947,True,605.4000,0.0000
1773224752.236173,558.8150,4.2649,-0.1136,569.6119,0.0043,0.0050,7.5530,0.0381,567.1697,1.8103,0.005066,-0.131165,7.5531,True,606.6600,0.0000
1773224752.338664,560.3283,2.1599,-0.0373,570.4063,-0.0799,-0.0028,7.6551,-0.0215,570.8428,-1.4213,-0.012752,-0.251411,7.6552,True,607.2000,0.0000
1773224752.462891,561.1401,2.0759,-0.0381,571.2302,-0.1533,0.0017,7.5869,0.0129,570.8428,-1.4213,0.007244,-0.291122,7.5870,True,607.6800,0.0000
1773224752.568522,561.5811,2.0301,-0.0383,571.6392,-0.0643,0.0015,7.6363,0.0115,571.2382,1.1179,-0.011326,-0.359198,7.6363,True,607.8600,0.0000
1773224752.636451,562.2816,2.7684,-0.0651,572.0768,-0.1072,0.0036,7.3408,0.0267,571.2382,1.1179,-0.006951,-0.423345,7.3408,True,608.1000,0.0000
1773224752.741862,563.4453,3.2175,-0.0857,572.5513,-0.0217,0.0027,7.4198,0.0202,572.9475,1.3351,-0.001407,-0.439208,7.4199,True,608.8800,0.0000
1773224752.836503,564.1016,3.2811,-0.0861,573.1710,-0.0942,0.0029,7.3412,0.0212,572.9475,1.3351,-0.004318,-0.429059,7.3413,True,609.5400,0.0000
1773224752.940708,565.2203,3.9873,-0.1225,573.9143,0.0120,0.0032,7.3486,0.0237,575.0264,2.2038,-0.004843,-0.343503,7.3486,True,610.1400,0.0000
1773224753.035904,565.9815,4.1431,-0.1229,574.6811,-0.0780,-0.0065,7.2913,-0.0471,575.0264,2.2038,-0.005351,-0.324069,7.2915,True,610.7400,0.0000
1773224753.138453,565.7808,2.2773,0.0144,575.4698,-0.0549,0.0036,7.4096,0.0270,574.3431,-0.9821,-0.007145,-0.358475,7.4097,True,611.3400,0.0000
1773224753.235886,566.5172,2.1701,0.0130,576.1951,-0.1425,-0.0029,7.1771,-0.0206,574.3431,-0.9821,-0.011919,-0.386967,7.1771,True,611.9400,0.0000
1773224753.336085,567.1579,2.8982,-0.0478,576.9380,-0.0872,0.0026,7.1844,0.0186,576.5123,1.3022,-0.006597,-0.245268,7.1844,True,612.4200,0.0000
1773224753.438872,567.8403,2.8962,-0.0489,577.5094,-0.1580,-0.0060,7.2565,-0.0432,576.5123,1.3022,-0.008789,-0.397664,7.2566,True,613.0200,0.0000
1773224753.535843,568.9910,4.7816,-0.1686,578.2163,-0.0418,-0.0014,7.1115,-0.0097,578.7978,3.9405,0.002900,-0.251343,7.1115,True,613.6200,0.0000
1773224753.635973,569.7375,4.9628,-0.1656,578.8360,-0.0968,-0.0024,7.2374,-0.0175,578.7978,3.9405,0.003419,-0.353434,7.2375,True,614.2200,0.0000
1773224753.736293,569.7877,3.1441,-0.0239,579.6162,0.0314,0.0051,7.2181,0.0366,578.6589,-0.2234,-0.001941,-0.158981,7.2182,True,614.8200,0.0000
1773224753.835930,570.4810,3.0957,-0.0249,580.2597,0.0100,0.0052,7.0146,0.0365,578.6589,-0.2234,-0.000837,-0.321059,7.0147,True,615.4200,0.0000
1773224753.935731,571.3572,3.5108,-0.0546,581.0244,-0.1259,-0.0057,7.1584,-0.0410,580.9319,1.7188,-0.007482,-0.346444,7.1585,True,616.0200,0.0000
1773224754.035738,572.0696,3.5127,-0.0551,581.7413,0.0682,0.0023,7.0488,0.0160,580.9319,1.7188,-0.007994,-0.200411,7.0488,True,616.6200,0.0000
1773224754.135789,572.6043,2.9554,-0.0167,582.3843,-0.0144,-0.0142,6.9320,-0.0985,581.9714,0.5093,-0.005372,-0.161716,6.9327,True,617.2200,0.0000
1773224754.235988,573.3049,2.8852,-0.0171,583.1524,-0.1195,0.0042,6.9542,0.0294,581.9714,0.5093,0.006155,-0.203857,6.9542,True,617.8200,0.0000
1773224754.335695,575.0205,4.2641,-0.1062,583.7588,-0.0511,-0.0098,7.0010,-0.0685,585.7185,3.0493,0.002603,-0.138714,7.0014,True,618.4200,0.0000
1773224754.435979,575.7221,4.3648,-0.1061,584.3523,0.0090,0.0004,6.8744,0.0025,585.7185,3.0493,-0.002925,-0.164944,6.8744,True,619.0200,0.0000
1773224754.535610,575.6036,2.4152,0.0177,585.1573,-0.0446,0.0078,6.7863,0.0529,584.0997,-0.9958,0.001227,-0.184470,6.7866,True,619.6200,0.0000
1773224754.635589,576.2912,2.2571,0.0170,585.8168,-0.0324,0.0074,6.8089,0.0505,584.0997,-0.9958,-0.007247,-0.258047,6.8091,True,620.2200,0.0000
1773224754.736379,577.1235,3.1247,-0.0389,586.4896,-0.0490,0.0077,6.7831,0.0524,586.8139,1.6239,-0.004911,-0.122238,6.7833,True,620.7600,0.0000
1773224754.846239,577.8190,3.0966,-0.0394,587.2329,-0.1042,-0.0087,6.7836,-0.0587,586.8139,1.6239,-0.004475,-0.221106,6.7838,True,621.4200,0.0000
1773224755.089778,578.2412,3.0794,-0.0394,587.2329,-0.1042,-0.0087,6.7836,-0.0587,586.8139,1.6239,-0.005040,-0.152619,6.7838,True,622.2000,0.0000
1773224755.193696,578.6674,4.9171,-0.1313,587.5543,-0.0715,0.0004,6.9128,0.0028,588.0642,3.8088,0.001377,-0.159258,6.9128,True,622.7400,0.0000
1773224755.245729,579.1104,5.0462,-0.1315,588.1807,-0.1315,0.0033,6.7283,0.0220,587.2619,-3.5010,-0.002683,0.116734,6.7284,True,623.0400,0.0000
1773224755.352073,579.6535,5.2012,-0.1320,588.4638,-0.0763,-0.0109,6.8854,-0.0748,587.2619,-3.5010,-0.002842,-0.076622,6.8858,True,623.5200,0.0000
1773224755.445965,579.6415,0.7442,0.0404,589.3819,-0.1616,0.0091,6.8812,0.0623,592.9427,-0.1688,-0.004431,-0.022532,6.8815,True,624.0000,0.0000
1773224755.558852,581.9345,1.1588,0.0169,591.0106,-0.0920,0.0042,6.7680,0.0287,590.3163,-2.2168,0.004581,0.004352,6.7681,True,624.5400,0.0000
1773224755.764039,582.3322,0.0524,0.0261,591.3282,-0.0869,0.0031,6.8475,0.0209,590.3163,-2.2168,-0.011883,0.028438,6.8475,True,625.6200,0.0000
1773224756.125947,585.5275,1.1913,-0.0017,592.2183,-0.0182,0.0036,6.9154,0.0248,589.9678,1.7083,-0.005325,0.104913,6.9155,True,627.3600,0.0000
1773224756.388210,584.3278,3.1568,0.0632,593.2771,-0.1235,0.0014,7.0110,0.0101,597.5748,-1.5460,-0.005734,0.181745,7.0110,True,628.5600,0.0000
1773224756.951669,587.8373,-1.8661,-0.1246,596.7090,-0.0824,0.0027,6.8625,0.0186,590.9401,2.3299,-0.002172,0.150728,6.8626,True,631.3200,0.0000
1773224757.479316,592.4703,0.5859,0.0881,599.6300,-0.1621,-0.0015,6.8399,-0.0106,592.9887,-3.8550,-0.011458,0.286349,6.8399,True,634.0800,0.0000
1773224757.890589,591.5918,4.4177,0.3997,602.0582,-0.0448,0.0044,6.9702,0.0304,596.9777,-1.5396,-0.003531,0.139372,6.9703,True,636.4200,0.0000
1773224757.996617,592.2353,4.5061,0.2904,602.6636,-0.0873,-0.0033,6.9111,-0.0231,596.8472,-5.1929,0.000390,0.226471,6.9112,True,636.8400,0.0000
1773224758.078158,593.7674,2.8253,0.2239,603.1012,-0.0389,0.0032,7.2337,0.0233,601.5278,1.2392,-0.006137,0.122352,7.2337,True,637.0800,0.0000
1773224758.172399,596.1020,2.3519,0.2068,604.0150,-0.0702,0.0064,6.9696,0.0443,601.3156,-1.9490,-0.017892,0.205665,6.9697,True,637.5600,0.0000
1773224758.251234,596.5458,2.4049,0.2065,604.6327,-0.0968,-0.0004,7.0694,-0.0025,600.1631,0.5850,-0.019056,0.200335,7.0694,True,637.8600,0.0000
1773224758.347504,596.3000,1.5778,0.1689,606.0660,-0.0895,0.0024,7.0350,0.0169,609.6616,1.2376,-0.007997,0.266554,7.0350,True,638.4000,0.0000
1773224758.441710,599.1910,2.6167,0.2125,607.8494,-0.0970,0.0002,7.2352,0.0017,609.6616,1.2376,-0.009272,0.285359,7.2352,True,639.0600,0.0000
1773224758.536372,599.9149,0.3211,0.0814,608.6211,-0.0001,-0.0055,7.0155,-0.0386,609.0885,-3.7739,0.006294,0.211396,7.0157,True,640.0200,0.0000
1773224758.635959,600.6249,0.2184,0.0862,609.2936,-0.0631,0.0005,7.0281,0.0038,609.0885,-3.7739,-0.011228,0.264605,7.0281,True,640.6200,0.0000
1773224758.739764,601.9786,4.9888,0.3353,610.0365,-0.1085,-0.0008,7.3749,-0.0062,612.5467,6.6265,-0.002545,0.283123,7.3749,True,641.1000,0.0000
1773224758.836144,602.6303,5.3297,0.3359,610.7357,-0.0048,-0.0064,7.2107,-0.0463,612.5467,6.6265,-0.009175,0.312401,7.2109,True,641.8200,0.0000
1773224758.936044,603.8311,4.9672,0.2971,611.4254,-0.0607,-0.0033,7.3211,-0.0240,613.8582,2.2358,-0.010801,0.375665,7.3211,True,642.4200,0.0000
1773224759.035838,604.4727,5.2183,0.2965,612.3634,-0.0225,0.0044,7.0948,0.0311,613.8582,2.2358,-0.008566,0.192092,7.0948,True,643.0200,0.0000
1773224759.137702,604.2051,5.5397,0.3159,612.8868,-0.0042,-0.0022,7.1956,-0.0157,612.6914,3.2924,-0.010960,0.269615,7.1956,True,643.5000,0.0000
1773224759.250513,604.2051,5.5397,0.3159,612.8868,-0.0042,-0.0022,7.1956,-0.0157,612.6914,3.2924,-0.007604,0.330196,7.1956,True,643.5600,0.0000
1773224759.350363,604.4622,5.6549,0.3156,613.2456,-0.0080,0.0050,7.4418,0.0370,612.6914,3.2924,-0.010028,0.291414,7.4419,True,643.9200,0.0000
1773224759.445536,605.0974,2.6593,0.1090,614.7754,-0.0509,-0.0080,7.4294,-0.0593,613.3924,-2.1093,-0.002739,0.029867,7.4297,True,644.6400,0.0000
1773224759.538654,606.3721,2.6006,0.1091,615.0253,-0.0653,0.0107,7.4391,0.0797,613.3924,-2.1093,-0.002041,0.238344,7.4395,True,645.1200,0.0000
1773224759.682418,606.4958,2.5947,0.1091,615.3656,-0.1022,-0.0049,7.5297,-0.0371,614.5713,1.1930,-0.002531,0.269446,7.5298,True,645.3000,0.0000
1773224759.899428,607.0244,3.1053,0.1411,615.3157,-0.0126,0.0049,7.3915,0.0360,614.5713,1.1930,-0.008216,0.286370,7.3916,True,646.3800,0.0000
1773224761.755415,619.0715,1.3348,-0.0247,625.6120,-0.0107,0.0006,7.7362,0.0050,615.6766,0.2609,-0.005814,0.405136,7.7362,True,655.1400,0.0000
1773224762.049387,621.8022,2.9759,0.1416,627.2746,-0.0992,-0.0011,8.0174,-0.0088,616.6022,0.0049,-0.005051,0.276615,8.0175,True,656.8200,0.0000
1773224762.146668,621.8886,3.1230,0.1592,629.1108,-0.0036,0.0009,7.8980,0.0067,625.2542,-3.3885,-0.003273,0.446709,7.8980,True,657.2400,0.0000
1773224762.242448,622.4090,3.1763,0.1589,630.2798,-0.0274,0.0058,7.8300,0.0457,630.0938,0.9637,-0.005031,0.477216,7.8302,True,657.4200,0.0000
1773224762.346677,621.2066,2.8332,0.1465,631.8733,-0.1384,-0.0024,8.1867,-0.0200,633.0623,2.8126,-0.002907,0.409551,8.1868,True,658.0200,0.0000
1773224762.441297,621.4669,2.8556,0.1463,631.9584,-0.0190,-0.0081,7.9621,-0.0649,633.0623,2.8126,-0.008052,0.339510,7.9623,True,658.1400,0.0000
1773224762.994518,626.3111,0.6931,0.0041,632.8155,-0.0494,-0.0016,8.0865,-0.0129,633.0623,2.8126,-0.005182,0.087809,8.0865,True,660.3600,0.0000
1773224763.791134,631.4848,0.9263,0.0087,637.0578,-0.1066,0.0000,7.9822,0.0003,633.6365,-3.3709,-0.007467,-0.049886,7.9822,True,663.9600,0.0000
1773224764.303543,632.5046,5.7014,-0.1646,640.3064,0.0290,0.0042,8.1842,0.0343,635.1015,-2.0923,-0.006863,0.083713,8.1843,True,666.3000,0.0000
1773224765.019724,635.1843,4.1989,-0.0224,644.8689,-0.0265,0.0052,8.1559,0.0422,638.4548,-0.8407,-0.003245,0.052764,8.1560,True,669.9600,0.0000
1773224766.079992,644.5033,3.6481,-0.1467,651.6906,0.0912,-0.0055,8.1924,-0.0451,640.6604,1.0117,-0.013432,-0.047942,8.1926,True,674.5800,0.0000
1773224766.591060,647.7358,1.3637,-0.0170,654.2115,-0.0433,0.0034,8.1260,0.0277,646.0297,-1.2754,-0.005428,0.037038,8.1261,True,676.4400,0.0000
1773224766.796350,647.1842,0.7809,0.0099,655.8196,-0.1163,0.0029,7.9797,0.0231,648.8963,1.7576,0.006237,-0.033215,7.9797,True,677.5200,0.0000
1773224766.874717,647.6147,0.7147,0.0097,656.6747,-0.1218,-0.0053,8.1348,-0.0434,650.9032,-0.4320,-0.008266,-0.174202,8.1349,True,677.7000,0.0000
1773224766.986543,648.2302,0.1672,0.0481,657.0494,-0.0244,-0.0012,8.1134,-0.0096,652.3361,-2.6334,0.004665,-0.070423,8.1134,True,678.1200,0.0000
1773224767.039390,649.3778,-0.0940,0.0472,658.4187,-0.0066,0.0065,7.9669,0.0515,658.1976,-0.2579,-0.008574,0.074116,7.9671,True,678.4200,0.0000
1773224767.149383,649.8552,1.0853,-0.0694,660.0571,0.0224,0.0113,8.1197,0.0920,664.8634,1.3835,-0.003423,0.097976,8.1202,True,678.9000,0.0000
1773224767.283821,650.6310,1.0731,-0.0700,660.0571,0.0224,0.0113,8.1197,0.0920,664.8634,1.3835,-0.006542,-0.080032,8.1202,True,679.4400,0.0000
1773224767.460420,653.9261,2.6828,-0.1719,660.2043,0.0331,0.0008,8.1000,0.0063,664.8634,1.3835,-0.009771,-0.093929,8.1000,True,680.2800,0.0000
1773224767.774448,653.2166,0.1836,0.0161,661.2284,-0.1240,-0.0011,7.9871,-0.0086,660.0940,0.6227,-0.009663,-0.163344,7.9871,True,681.6600,0.0000
1773224767.860504,653.8552,0.0150,0.0158,661.6371,-0.1149,0.0074,8.1688,0.0602,660.5389,-3.4720,-0.014550,-0.172666,8.1690,True,682.2000,0.0000
1773224767.939283,654.4958,1.0135,-0.0611,662.6184,-0.0630,-0.0051,7.9771,-0.0409,665.6309,1.3818,-0.004851,-0.099202,7.9772,True,682.5600,0.0000
1773224768.036736,655.2939,0.9407,-0.0614,663.8456,-0.0706,0.0005,7.9446,0.0036,665.6309,1.3818,-0.000116,-0.092671,7.9446,True,682.9800,0.0000
1773224768.165714,656.3222,2.3969,-0.1349,664.2966,-0.1082,0.0016,8.1148,0.0128,665.6309,1.3818,-0.008177,-0.137148,8.1148,True,683.6400,0.0000
1773224768.273620,657.3075,2.4862,-0.1403,664.5365,-0.0747,0.0056,7.7670,0.0437,667.0322,-0.1694,-0.006800,-0.090941,7.7671,True,684.1200,0.0000
1773224768.621704,658.9685,2.1302,-0.0929,666.5563,-0.0894,-0.0063,7.8692,-0.0492,667.0322,-0.1694,0.000061,-0.013546,7.8693,True,685.5000,0.0000
1773224768.682945,659.4510,2.1295,-0.0932,666.8664,-0.0688,-0.0015,7.7508,-0.0118,666.7717,-0.0102,-0.003366,0.008265,7.7508,True,685.7400,0.0000
1773224768.787613,660.8003,2.8673,-0.1518,667.1369,0.0003,-0.0005,7.9318,-0.0042,670.5740,1.1911,-0.000667,0.082381,7.9318,True,686.2200,0.0000
1773224768.880305,661.7152,2.9529,-0.1526,668.0157,-0.0131,0.0022,8.0637,0.0175,669.0454,1.3580,-0.002239,0.052241,8.0638,True,686.5200,0.0000
1773224769.026047,661.6914,3.3374,-0.1626,668.6904,0.0534,-0.0031,7.7435,-0.0243,669.0454,1.3580,-0.007949,0.150020,7.7435,True,687.2400,0.0000
1773224769.205883,662.7738,2.6628,-0.1162,669.5822,-0.0483,0.0028,7.9792,0.0225,671.6214,0.1099,-0.007857,-0.052602,7.9792,True,688.1400,0.0000
1773224769.338099,663.7895,2.6427,-0.1170,670.3140,0.0014,0.0102,7.9157,0.0804,674.4199,-0.9038,-0.000305,0.049957,7.9161,True,688.7400,0.0000
1773224769.471819,664.9834,1.6749,-0.0872,671.3510,-0.0961,-0.0011,7.8298,-0.0084,671.2271,0.9225,-0.000567,-0.140812,7.8298,True,689.5200,0.0000
1773224769.569875,664.2274,2.3742,-0.1062,671.8120,-0.0997,-0.0007,8.0478,-0.0054,671.2271,0.9225,0.002748,-0.207501,8.0478,True,690.0600,0.0000
1773224769.671633,665.2915,2.3270,-0.1070,672.6872,-0.1029,0.0059,7.8947,0.0469,673.8574,-1.5560,0.008602,-0.090832,7.8948,True,690.6000,0.0000
1773224770.000110,667.7598,1.2544,-0.1012,674.5120,-0.0209,-0.0008,7.9184,-0.0062,673.8574,-1.5560,-0.007778,-0.172868,7.9185,True,692.1600,0.0000
1773224770.192800,668.9929,-0.4787,-0.0169,675.9852,-0.0314,-0.0004,7.7363,-0.0028,677.3220,-0.4517,-0.010075,-0.113693,7.7363,True,693.1800,0.0000
1773224770.553517,671.7820,2.3595,-0.2125,678.2007,-0.0710,0.0022,7.8930,0.0176,677.8059,-3.2610,-0.011557,-0.189367,7.8930,True,694.8600,0.0000
1773224770.667058,672.7387,2.3972,-0.2128,679.2770,0.0394,0.0013,7.9685,0.0104,678.6516,2.0884,-0.007479,-0.079362,7.9685,True,695.5200,0.0000
1773224770.782848,673.1261,1.9042,-0.1692,679.5418,-0.1223,0.0001,7.7919,0.0007,681.4858,0.3974,-0.010714,-0.142279,7.7919,True,695.8800,0.0000
1773224770.853220,674.0555,1.8716,-0.1697,680.5360,-0.0731,-0.0046,7.9925,-0.0369,684.6615,-0.1714,0.001685,-0.146721,7.9926,True,696.2400,0.0000
1773224770.942061,675.2600,1.9164,-0.1808,682.3325,0.0311,0.0000,7.7812,0.0003,680.2566,-3.2292,-0.002636,-0.232184,7.7812,True,696.6600,0.0000
1773224771.069134,675.7606,1.9082,-0.1810,683.2213,-0.0206,0.0015,7.7601,0.0120,680.2566,-3.2292,-0.015895,-0.218993,7.7601,True,696.9600,0.0000
1773224771.261109,674.9221,-0.3030,-0.0160,683.4926,0.0102,0.0088,7.5664,0.0667,680.2566,-3.2292,-0.010763,-0.331306,7.5667,True,697.8600,0.0000
1773224771.339194,675.9048,-0.5036,-0.0140,684.0555,0.0402,0.0017,7.7328,0.0133,690.7728,-3.2203,0.000091,-0.250679,7.7328,True,698.1600,0.0000
1773224771.449982,676.7188,-0.7541,-0.0144,685.5564,-0.0318,0.0061,7.5701,0.0458,690.7728,-3.2203,-0.011166,-0.152913,7.5703,True,698.8200,0.0000
1773224771.544008,679.4252,-1.1441,0.0035,686.5897,-0.0336,-0.0012,7.7385,-0.0093,685.4185,1.3493,-0.008409,-0.332649,7.7386,True,699.1800,0.0000
1773224771.641825,680.6521,-1.5405,0.0023,687.0843,-0.1330,0.0064,7.6057,0.0487,685.4185,1.3493,-0.012922,-0.192895,7.6059,True,699.6600,0.0000
1773224771.768151,678.9486,0.8770,-0.0133,687.2522,-0.0675,-0.0010,7.6963,-0.0073,685.4185,1.3493,-0.013667,-0.188407,7.6963,True,699.9600,0.0000
1773224771.868282,679.3044,0.7717,-0.0122,687.8956,-0.0887,0.0018,7.4583,0.0134,685.9148,-5.1153,-0.004469,-0.190973,7.4583,True,700.2000,0.0000
1773224771.935583,678.8986,-1.3884,0.0646,688.3973,-0.0327,0.0080,7.5833,0.0610,685.2838,2.3324,-0.010028,-0.185976,7.5836,True,700.6200,0.0000
1773224772.046451,678.4242,1.4257,-0.2663,688.8181,-0.0385,0.0053,7.5334,0.0400,685.2838,2.3324,-0.005500,-0.304353,7.5335,True,701.1600,0.0000
1773224772.502526,682.0691,1.6809,-0.3320,688.8181,-0.0385,0.0053,7.5334,0.0400,685.2838,2.3324,-0.013491,-0.289051,7.5335,True,702.9600,0.0000
1773224772.761611,683.3341,2.6581,-0.3901,690.2353,-0.0283,-0.0015,7.2870,-0.0109,691.4956,-0.1397,-0.005823,-0.372810,7.2870,True,703.9200,0.0000
1773224772.873940,684.2479,2.6720,-0.3912,691.0250,-0.0168,0.0011,7.4870,0.0084,691.9440,0.3856,-0.004843,-0.257797,7.4870,True,704.3400,0.0000
1773224772.949086,683.7723,3.7678,-0.4582,691.4440,-0.0354,0.0015,7.4456,0.0108,691.3046,1.0909,-0.010949,-0.234023,7.4456,True,704.7000,0.0000
1773224773.092494,685.1421,3.8586,-0.4662,692.1629,-0.0914,0.0044,7.5114,0.0328,691.8787,2.6909,-0.004363,-0.398506,7.5115,True,705.4200,0.0000
1773224773.346915,683.9367,2.1886,-0.2513,693.2945,-0.0750,0.0062,7.2072,0.0445,687.7900,-1.1606,-0.001734,-0.386471,7.2074,True,706.5000,0.0000
1773224773.458281,685.0330,2.1005,-0.2517,693.8740,-0.0594,0.0020,7.4736,0.0152,694.0957,0.2316,-0.009485,-0.310453,7.4736,True,707.0400,0.0000
1773224773.567274,686.3657,3.0730,-0.3111,694.7916,-0.0614,0.0131,7.4558,0.0978,696.3460,2.6917,-0.004651,-0.334711,7.4564,True,707.4000,0.0000
1773224773.680706,686.9523,3.0179,-0.2834,695.1814,-0.0302,-0.0041,7.4010,-0.0304,696.3460,2.6917,-0.005229,-0.454812,7.4010,True,707.9400,0.0000
1773224773.746425,687.3985,2.9929,-0.2842,695.5277,-0.0466,-0.0004,7.1727,-0.0026,696.3460,2.6917,-0.006104,-0.398481,7.1727,True,708.1800,0.0000
1773224773.845291,688.1992,3.6261,-0.1447,696.9985,-0.1352,-0.0058,7.4173,-0.0428,698.6981,2.1074,-0.003437,-0.442026,7.4174,True,708.5400,0.0000
1773224773.939201,689.4169,3.9227,-0.2828,698.2141,-0.0952,0.0053,7.0681,0.0378,697.0403,-2.8626,0.000823,-0.420596,7.0682,True,708.9600,0.0000
1773224774.045053,690.0346,3.8590,-0.2639,699.3186,-0.1108,-0.0023,7.1352,-0.0165,697.0403,-2.8626,0.003035,-0.421696,7.1352,True,709.4400,0.0000
1773224774.141935,690.0400,1.6867,-0.3965,699.6114,-0.0115,-0.0061,7.1072,-0.0432,700.0762,-1.6664,-0.007934,-0.335034,7.1073,True,709.8600,0.0000
1773224774.246941,690.4750,1.6868,-0.3964,700.4306,-0.0945,-0.0005,6.6753,-0.0032,700.0762,-1.6664,-0.014217,-0.384808,6.6753,True,710.3400,0.0000
1773224774.337284,691.9056,1.1220,-0.3604,700.9549,0.0406,0.0015,7.1142,0.0108,700.9104,-0.9922,0.000024,-0.395590,7.1142,True,710.8800,0.0000
1773224774.463139,692.3897,1.1080,-0.3404,701.2431,-0.0424,0.0055,6.9758,0.0382,700.9104,-0.9922,-0.015148,-0.457293,6.9759,True,711.5400,0.0000
1773224774.537171,692.2336,1.3880,-0.3193,701.8024,-0.0771,-0.0087,7.0763,-0.0613,700.4660,-0.3423,-0.003325,-0.418294,7.0766,True,711.9000,0.0000
1773224774.647022,692.8079,1.3816,-0.3248,702.1284,-0.0269,0.0001,7.1017,0.0004,700.4660,-0.3423,-0.004564,-0.440725,7.1017,True,712.2000,0.0000
1773224774.769683,693.1501,-0.0640,-0.1704,702.8455,-0.0947,-0.0001,6.9704,-0.0006,702.0811,-3.5544,-0.014478,-0.287023,6.9704,True,712.6800,0.0000
1773224774.860398,693.2701,-0.0744,-0.1706,703.0558,0.0245,0.0088,6.7192,0.0589,702.0811,-3.5544,-0.014115,-0.278555,6.7194,True,712.8000,0.0000
1773224774.937670,693.8703,-0.0863,-0.2012,703.8297,0.0235,-0.0022,6.6960,-0.0148,703.7285,2.0218,-0.009980,-0.345561,6.6960,True,713.2200,0.0000
1773224775.036918,695.1234,1.9759,-0.3624,704.1806,0.0019,-0.0013,6.9030,-0.0092,703.7285,2.0218,-0.006535,-0.422576,6.9031,True,713.7600,0.0000
1773224775.145757,695.0921,1.8830,-0.2709,704.5469,0.0046,-0.0103,6.9153,-0.0712,703.5685,-0.2219,-0.009144,-0.224655,6.9157,True,714.3000,0.0000
1773224775.241597,695.5390,1.8625,-0.2715,704.8021,-0.0378,0.0008,6.8839,0.0055,703.5685,-0.2219,-0.007019,-0.446127,6.8839,True,714.5400,0.0000
1773224775.350894,696.9011,0.3162,0.0163,705.4200,-0.0544,-0.0020,6.8093,-0.0139,707.1475,-3.1181,-0.001204,-0.371947,6.8093,True,715.0800,0.0000
1773224775.445352,697.0339,0.3284,-0.0386,705.6107,-0.0832,-0.0089,6.8866,-0.0610,707.1475,-3.1181,-0.011744,-0.338891,6.8869,True,715.2000,0.0000
1773224775.536358,697.3434,0.2631,-0.0366,706.2055,-0.0267,0.0052,6.6567,0.0348,704.0179,-2.5734,-0.014825,-0.509959,6.6568,True,715.5000,0.0000
1773224775.646987,697.8377,0.1598,-0.0377,706.9605,-0.0254,0.0014,6.6059,0.0094,704.0179,-2.5734,-0.008550,-0.504918,6.6059,True,716.1000,0.0000
1773224775.742388,697.3267,-0.4278,-0.0028,707.5393,0.0397,-0.0010,6.7119,-0.0066,705.8689,5.0980,-0.006048,-0.533972,6.7119,True,716.7000,0.0000
1773224775.841962,697.6812,2.5714,0.6201,707.6782,-0.0436,0.0029,6.6707,0.0195,705.8689,5.0980,-0.005610,-0.546956,6.6707,True,717.1800,0.0000
1773224775.949488,697.0842,2.0360,0.0675,708.0623,-0.0118,0.0009,6.4661,0.0059,704.2096,-0.7488,-0.001208,-0.535644,6.4661,True,717.5400,0.0000
1773224776.047137,697.3652,1.9977,-0.0543,708.4872,0.0112,-0.0044,6.5319,-0.0287,704.2096,-0.7488,-0.012736,-0.512515,6.5320,True,717.7200,0.0000
1773224776.169394,698.1417,1.8308,-0.0530,709.0010,-0.0691,-0.0035,6.5102,-0.0230,708.1606,-3.4529,-0.005915,-0.573332,6.5103,True,718.0800,0.0000
1773224776.242656,698.7166,0.2483,0.0018,709.2192,0.0762,0.0038,6.4654,0.0248,708.1606,-3.4529,-0.003554,-0.633639,6.4655,True,718.3800,0.0000
1773224776.360510,699.4766,0.1925,-0.1393,709.8988,-0.0496,0.0014,6.4846,0.0091,711.4889,-0.5150,-0.011089,-0.495103,6.4846,True,718.8000,0.0000
1773224776.436418,699.5832,0.1737,-0.1378,709.8988,-0.0496,0.0014,6.4846,0.0091,711.4889,-0.5150,-0.007130,-0.417435,6.4846,True,718.9200,0.0000
1773224776.535735,701.3852,0.7358,-0.1991,710.3491,-0.1370,-0.0089,6.5466,-0.0585,712.4696,0.0779,-0.002291,-0.490792,6.5469,True,719.2200,0.0000
